review|class
very few choices for men.|0
tidy, few people during covid. on the other hand, i would have preferred to know that we cannot try on the clothes before moving downtown. in the end, i went shopping elsewhere. never mind.|0
for real between this h & m and pekin in the rush hour i can't make the diff|0
no es posible que en uno de los lugares mas frios del mundo, no vendan orejeras! it is not possible that in one of the coldest places in the world, they do not sell earmuffs!|0
no choice of gloves - too bad that's what i was looking for|0
question of luck it's the same items that are repeated. same style.|0
varied and affordable merchandise. execrable service.|0
too expensive for nothing|0
unique men's area and in the basement.|0
poor quality and durability of clothing|0
poor service. a mess!|0
corona! crown!|0
beautiful clothes but only poorly educated young sellers (men's section) fitting room closed (why?)|0
ah so disappointed. i ordered online, package came late and i was already on the trip. just got back, tried everything and its too baggy, so i brought it to the store for a store credit as it was a little passed 30 days. they have all items in stock right now so i did not see a problem. counter attendant was super nice but her manager was not, after checking that items are not used they tried to scan to return it but smh did not work and manager said that items cannot be returned, then i ask to exchange and its a no. i buy h&m very often especially for my kids but now i will choose zara or gap which are the same quality brands providing excellent customer service!!!|0
i spoke to a lady on the kids section before i bought an item and she told me that i could return or exchange item that i'm buying for my daughter. when it turns out that the pants i bought was too small for my daughter i tried to return it to the store. without hearing me out or listening to my story, the clerk just said sorry its final sale. you can't return it. there you go. without any compassion. could it be that your staff made a mistake or miscommunicated?! as a brown person dressed in street clothes i felt like i was being judged when i walked in there. i honestly don't care about the money but i felt that it could have been handled a lot better . better take your business elsewhere.|0
very poor customer service, i was trying scarf while my sister was paying, one worker told me you can't take scarf front of mirror, i don't know if i dont try how can i buy , it was rude i never seen someone said you can't take there|0
horrible experience at this store. was demeaned and insulted by a staff member while trying on clothing. after contacting their customer service department about the incident, they promised some sort of credit, only to ghost me and ignore further emails. guess this is acceptable to them. i have shopped here for years but will never go back again.|0
"bad customer service!!! i am really disappointed with the service i've got from h&m today. i am a royalty member of h&m. today i wanted to return one item of hundreds items that i bought online from h&m at this place( pacific centre) but since it was just few days past from 30 days they didn't accept the return. i was thinking with my self that how much i have spent during last past years and how awful customer service i got. i asked the manager to just do the return this time for me since i wasn't able to return the item which was completely unused from the summer collection and he repeated the policy for me and asked me to call h&m customer service and get the authorization. after spending an hour in that branch and trying to contact ""customer service"" their answer was the same. i am really upset at this time because i have never seen this kind of cs in vancouver before. never come back to h&m again!"|0
not enough cashier's, cashier's do not listen to customers and added unnecessary charges.|0
i bought two pair of shorts. two weeks later, the zipper failed on one. when i tried to return that pair, the manager said, no receipt, no exchange. shoddy products, lousy return policy, lousy customer service. never again.|0
it's not worth the score.the customer service is so bad.the staff didn't understand the guidelines and contents of the service, so they spent half an hour, but they couldn't find a good reason. a place where someone who she like to be a manager speaks cant english|0
the cashier over there are so rude. they do not know anything about costumer service. i went there yesterday and the price was written wrong at one place abd the system was showing different price. when i noticed it, the cashier started arguing with me. i am a nice person and it was my worst experience. i would never visit at this location again.|0
do not shop at this store. the staff is the most unhelpful of all stores. h&m is already weak when it comes to customers service and quality but this store managed to be the worst one.|0
employee rushed me out of the change room bad service|0
really bad customer service. right at 06:59, we wanted to exit the store. the girl at men's department was closing the shutter gate. we requested if she could open the gate, she straight up refused to open it and told us that we need to exit through granville st. we then hurried up to female section upstairs.this girl up there was closing the door. we requested if she could open the door. she didn't say a word after this. my boyfriend apologized to her twice but she said nothing at all. at last, we said thankyou and she didn't even respond to that. the worst associate i have ever met in my life. maybe the employees need to be a little nicer towards customers.|0
apparently returns aren't allowed friday through sunday which is a nuisance considering their dressing rooms are closed. how as a business can you select days when returns are and aren't permitted not only is this super inconvenient it's incredibly bold considering your located in a monday to friday business environment of business towers. do better|0
they won't let you return things in store that were purchased online, which is a pretty irritating and cheap company policy. definitely not clear when making a purchase in their website. i don't normally shop at h&m and this definitely won't motivate me to do so.|0
several days ago i purchased a shirt. i was getting ready to go to work and put my new shirt on. what a surprise! the security tag was still on. oh well, i thought happens, human error. i just went to the store to take it off, so after mere apologies i asked for a discount for the next purchase, as i had to use my time and money to get back to the store. unfortunately we don't do it here, i heard from the girl at the cash register. she talked to the manager and he confirmed. i returned the shirt, i won't support this company ever again, there lots other options.|0
worst service ever!! i like h&m and their clothing gives you a good bang for your buck. this location is the absolute worst though and i wouldn't recommend shopping here. multiple staff members were rude and unhelpful. the store is extremely disorganized and there are clothes everywhere. it seems like a lot of stuff but none of them know what they're doing. i realize that it's covid and that certain stores aren't allowing people to try on items, it would be helpful if they had signage at the front of the store that let their customers know that. instead i ended up walking around with a huge bundle of clothes only to be told that change rooms are unavailable. the staff member i spoke to was rude about it. to make matters worse, i went back the next day to do some returns after i had gone home and tried everything on. the staff were again rude and unhelpful with the returns. i couldn't believe the horrible service that i had here. once again would not recommend shopping at this location. you're better off ordering online, you can't try on there anyways.|0
hi, dear management, just to let you know h n m pacific location has the almost worst staff. their knowledge is far far far away from practical situations. as i m a regular customer of h n m but it doesn't matter to anyone then i will be doing no shopping from hn m . thank you for making my day bad. honestly, i want to give zero star to the pacific location in terms of customer service n to the manager.|0
"pathetic customer service, specially a lady named ""anne"" on the front-desk. they behave so rude and talks like it's their own store. sales person like this are actually spoiling the brand name. sorry to say, but will never visit this store again (nor i recommend)."|0
this indian cashier was so rude and impatient with every single word i said..like if u don't wanna work as a cashier then go find another job. stop giving attitudes toward customers|0
terrible experience!!!! the cashier, she was so mean!i unfortunately i have to say it was my second and the last one i would never ever shop there. i personally work at retail for 10 years, eye contact, greeting it's the most important key at retail.|0
worst return policies. if something is torn, not even bother to exchange or return even if customer is trying to do in within 24 hours. thank you for a horrible experience regards, h n m loyal customer.|0
the male cashier was quite rude and completely unprofessional. my mother requested to get the price for a sweater because she was purchasing a size medium and all the small sizes were tagged as sale items. the cashier would not let her speak and he kept interrupting her stating that there is no sale on the item instead of simply scanning it to get the actual price. the manager i spoke to apologized repeatedly but didn't resolve the price mystery. we had to take matters into our own hands and go to a different cashier and let him scan the item only to find out the damn sweater was on sale. i will not be returning to this store due to lack of service. i don't expect extraordinary service but at least treat your customers like people! terrible service and terrible management!|0
"was looking for jeans this evening. asked the lady if she could help me with jeans. she didn't even make eye contact and said, ""i'm busy doing something else right now, but i'll be back!."" goes to women's section to hang some clothes, comes back and walks by me completely ignoring me. zero customer service! can't wait for uniqlo to open its stores! had a great experience at their location overseas. superior products too! shopping at local hollister store has been very pleasant!"|0
the cashiers are very bad. one cashier was out of receipt paper, she kept us waiting for 10 mins while she helped other customers from behind on a different register. very very bad unpleasant experience. would not recommend this store. no doubt they are going out of business. update 1: then 20 mins later. still no receipt. cashier does not know how to print the receipt or cancel the transaction. still waiting at the cash register for someone to help. feels like i am trapped here. they can't print the receipt or cancel the transaction. pathetic! update 2: after 10 more mins, the cashier disappeared and we are still waiting like objects which don't exist.|0
bought a dress shirt in seattle which was sold to me without the tag, i was assured it was fine and i'd be okay to return it if needed. i came by this location today to return the shirt because it gets very easily wrinkly in the bag despite being 'easy-iron'. they refused to return the item because there was no tag on it, even though i was told this would not be an issue... manager said since she cannot resell, she will not refund. this is unacceptable and i plan on escalating it. needless to say i will not shop here again...|0
very mad! i came all the way to shop at h&m on my night off, spent an hour meticulously looking every item through every section, looking for my size for each of the many items i wanted to try on. at the fitting room i took 7 in and they told me they'd old on to the rest (about 12 items left) and when i came out to try the rest it was all gone! i didn't even get to try on half of what i had meticulously picked out and looked for my size, face in the racks to reach (i'm short...) .... instead of the relaxing evening i had planned shopping, i came out of there completely mad , the girls working the cabins barely apologized... at least if they had showed me how sorry they are , i would have felt taking cared of as a customer... but they just stared at me blankly ... thanks for ruining my shopping evening...|0
went into this store to exchange/refund a garment that i had bought a few weeks back, but wasn't able to due to by own negligence of losing the receipt. i don't have the lady's name that was at the counter but she must be a manager or supervisor, . after my quite passive aggressive encounter with her about my garment, another (male) h&m employee came up to the counter to ask her to search a garment for a lady he was helping, to see if it was in stock in another size. she said that she wasn't able to do that as they don't have the ability to do that on their system (which i believe is not true) and told the lady to download their new app to check the store inventory on her phone. now i'm all for apps and new technology but this was a lady who was probably in her late 50s and she didn't want to download the app - fair enough, i'm in my early 30s and i wouldn't want to stand around downloading an app either. the young male employee that was helping this lady suggested that he could use the app on his smart phone to check - yay a solution! but no, the woman who had been passive aggressive with me, told him under no circumstances was he to have his phone on the floor and to put his phone away. she then told the woman to head downstairs as the system down there could check the store inventory (huh?!?!) i would just like to say well done to the young male employee who took out his phone to help the lady, it's not like we're living 20 years ago - everyone has their phones on them at all times now h&m, as long as your employees aren't stood around on the floor instagramming and taking selfies i really think they should be using their personal devices to assist with shoppers questions. i shop here quite a bit - but i will definitely chose to go to another checkout should this woman be on the desk in future!|0
the renovations is taking a long time. it has been over 1 year. no escalator, forced to use stairs. store is a mess with reduced selection. why don't they just close the store and finish renovations quickly, then reopen. don't make people shop in a construction mess.|0
"i would like to warn anyone who intends on trying anything on at this location. not only do they talk about how they hate their jobs and ""running for sizes"", they are unfriendly to customers giving them shorts answers and honestly just be impolite. not to mention they constantly grab things from you when you don't want them i thought it was maybe just a one time thing, talked to the manager, but when i went back the same thing happened again. both times i have left extremely upset. and on top of that, i actually buy clothes to try them on at home in order to avoid going back into the fitting room."|0
the staff is very rude and probably the worst experience i've had in any retail store. i happen to be walking by the store and liked something so i thought i'd go in. the cashier refused to scan the item and confirm that the item was on sale. when i asked for the manager, another employee suggested that this guy was new and i should give him a break and that i was right and the item was on sale. when we got to the cash register again to buy the item the guy threw the item towards me and walked away. it just shows that these guys aren't trained for their job and probably should not be working retail. there are plenty of other people that would happily take the job and be miles better than the employees they have working right now. i would not go back to h&m again. a big no from me. also, they should probably provide their employees with name tags so i could write that guys name on here.|0
ever since they started with their renos this location has been difficult to shop in. now they've put in the escalators but there are only fitting rooms on the second floor so it makes it difficult to get sizes, etc. or to carry more than a few things up. i was there this last thursday and when i asked if someone could check if they had a size the associate rolled her eyes at me. when i got out of the fitting room, i found out that the items that i had put aside with the same girl (that i had picked out as a gift for someone else and was not trying on), had been put back. i didn't have the energy to bother buying anything at that point and probably won't return.|0
"very disappointing costumer experience, and i have been a number one fan of h&m for years, not anymore. they have this posters saying ""buy it now, decide at home..."" and that's what i did, it was my birthday last week so i bought a bunch of stuff and decided to try at home, to see what outfit i could wear and what to keep and what not. i'm the type of person who also, always saves every little receipt, no matter how insignificant it is. weirdly somehow, they through the receipt on the bag, went home never found it again. i've been looking everywhere for my receipt so i can return one thing of the bunch of stuff that bought. i didn't like the item, how it fit, the color, the size. anyways, went there explained the situation, they said they couldn't do anything. so i was like ok so that ""buy now, decide later"" thing will not count? . no because you don't have a receipt. yes i know, i'm sorry but this is a brand new item, right out of the fabric, new collection and everything, in perfect condition, i tried it once! no no no way. so i went on the website, and i saw that yes you can return your things as long as they are in good condition, and tried to go back and showed on the screen of my phone.. and they said ""that's not in canada"". thank you h&m for making my ""buy now decide later"" decision totally on the wrong side, making me regret it. and lost a big costumer, who used to buy every single piece of clothing in h&m. never again. also, the cashie suggested that i talked to the manager, and the manager was very rude. managers are suppose to try and help you, he was cocky, cold and rude."|0
i asked a girl in the fitting room for a pair of joggers in xs in any color, and she comes back saying they don't have xs in black. i then reiterated that i would like to try on the joggers in any color that's an xs, and she snarled at me and took off. to make things worst, i went to pick up two shirts that were left with her before i went into the room, and they were nowhere to be found. it was the only sizes left in the shirts. she didn't even look for it when it was clearly her mistake for misplacing it. i couldn't believe how rude and condescending that encounter was. sorry, but i'll spend my money elsewhere now.|0
i wonder if h&m hq realizes how much money they are loosing on long fitting room and till lines. at least on three occasions i've attempted to shop here and left after standing in line for too long. your cheep cloths are not worth it.... sorry.|0
rude indian cashier.. she is talking abt me to the next cashier bcz i paid cash and join a member. so what? i paid full b!tch.|0
not great. not a lot of selections.|0
"it's busy, under construction and the worst part is that the change rooms/fitting rooms are closed off by curtains with no indication for the workers to know which rooms are empty - so the workers keep literally ""peeping"" into your room to see if it's in use. they peeked in on me at least three times while i was changing. i won't be going back to this location."|0
visited this store 10 mins ago. the white lady by the fitting room return section was extremely rude to me for no reason. never coming back.|0
they get the one star because their prices are ok. otherwise, this location would get a zero. customer service does not exist. as a customer you should feel privileged that this place exists. that's the message.|0
terrible the waitress t ried her best the pancakes and eggs everything was zzcold!! the one star is for the waitress|0
something is wrong with this store. staff look upset and tired and not willing to help customers.|0
looks boring store|0
truly disappointed! i was at the store because i had to return one item and the cashier was rude and careless!|0
very poor customer service. i have placed an order almost a month ago and i still haven't received it. very terrible service|0
the cashier is so rude. he rolled his eye at me when checking out. will never go back to this place to shop|0
went there and charged me wrong price and the called customer service to help me in this matter, they told me to go back, i live in chillwack and now have to go back to pacific center for price adjustment.|0
fast fashion.... bad quality.... but you get what you pay for, right?|0
baddest customer service especially manager in kids section|0
this place has been under construction so long i just got oil and dirt on my hands from the work.|0
not so great service|0
not fitting rooms and i have not time to back and for to returm things|0
your pop up ads are as sustainable as your underwear|0
not much selection and terrible lay out|0
they will ask you your id before you pay|0
was looking at jewellries and one of the staff rushed me to leave the area|0
she didn't take the security tag out|0
terrible customer service|0
no fitting rooms.|0
really poor customer service|0
far too expensive|0
slow the renovation.|0
poor business|0
rude staff|0
no stars if i could. i bought a friend some clothes online for her and her baby. i had it shipped to her house. she didn't recieve 1 item from the 8 things i ordered. we emailed h&m and they said to do a refund. and i didn't understand why they couldn't just ship the missing item.. so then she went to this location and was only exchanging a size and the sales associate was unprofessional, rude and disrespectful. not only that but they had made the mistake of refunding the items she wanted to exchange. not return. they refunded the items and said that there was nothing they could do about it. overall we both had terrible experiences online and in store. both situations were not our fault and they did nothing to help. along with the fact that the sales associates handled it rudely.|0
unbelievably rude stuff especially the ones working the fitting rooms. lack of proper management and organization in this store is astonishing.|0
majority of staff are extremely rude and arrogant. only one lady there seemed to enjoy her job and know what she was doing. she spoke spanish and was very friendly and accommodating. such a shame she works in a negative work environment.|0
some rude and arrogant staff. yesterday when i went, i got whacked by a door and the employee didn't even apologize, she just looked at me and walked away. also, don't come here if you support ethical labour and the quality of clothes are worse than shein's.|0
there is a girl with glasses who was extremely rude. when i asked her where i could find some clothes items, she was like 'we don't have them. go downstairs and ask someone there.', and then, when i was trying some jacket on, she came to me, and said with an annoyed face, 'you shouldn't be trying these things on cause they are on sale.', and there was no notification or sign that we cannot try sale times on. hey, if look at this review, you know, next time, try to talk more nicely to the customers cause they will understand you or i think you shouldn't be working in customer service.|0
kinda boring options. everything is green or beige. why.|0
i like to check out the different clothing and jewelery options. but everytime i step foot into the store, the customer service is terrible. staff are rude, make you wait while they are talking to other staff, no one says hi and it appears some staff don't even want to be there. i've stopped shopping there because it's a negative environment.|0
i'm not a big fan of crazy busy places, or shopping. if you don't like to shop i wouldn't recommend this place. the clothes are definitely more for millennials than someone whom is almost 40. however, if you're on a tight budget, and you like the fashion these days, i'm sure you'd like it here. oh, and they don't really cater to heavier set people very well.|0
what the heck happened to this place?! and i'm not talking about the renovations which could easily make you feel like you're in one of those escape room mazes, i'm talking about the staff and the lack of training / guidance and general giving a hoot about their job. very poorly managed dressing room because the kids working it (no one was over 20) are more interested in talking to each other or being on their phones than actually helping the people in line. there was at least five people in line and there were over 15, yes that's right fifteen, open fitting rooms. i counted. and there was for counter staff just standing around talking about music on their playlist. i was going to try and have a discussion with the manager of the store, but she was magically unavailable. (aka did not want to deal) this used to be a favourite stop and browse place for me when visiting town but not anymore thanks.|0
fun fashion. relatively good value for the dollar. lacks consistency in sizing.|0
"review based on my experience shopping men's section on two. for fast fashion shoppers, have at itinexpensive, cheap, and trendy. this downtown vancouver location can be considered a flagship. when h&m launches their annual designer collaboration this store gets the most stock and sizes. the same can be said about their minor collaborations (e.g., david beckham; the weeknd). the only lines worth considering are their studio, trend, and premium. they're made with better quality, better fabrics, and are more stylish than their regular h&m offering. from my experience, staff at this location can be rude and ignorant of what goes on. the few times i had questions i was met with ""i don't know"" and a shrug. employees keeping the store clean tend to be the rudest, for good reason: the store layout is tightly cramped and poorly merchandised. racks are overstocked, sloppy and unappealing, and the typical h&m customer contributes to the mess. in short, self-serve and expect no real service."|0
the selection of clothing was decent. i was visiting from the u.s. and have only amazing customer service in canada, with this store being the only exception to the trip. the staff was rude and dismissive to my friend and i.|0
didn't really have enough selection for men. wasn't able to find anything i liked.|0
i get followed by security everytime i go like they are actually less then 15 feet away from me its disgusting cause i spend good money there and have never taken anything even never would.|0
their clothes don't last aswell are not the best quality. good for cheap options seasonally.|0
wouldn't accept a return at all even though i never once even took the product out of the package. hugely wasteful.|0
the one in london much better this one as no punch to it same old same old they posted i could fine a kimono did not find one|0
horrible you can't try anything off their clothes..you would have to buy them to be able to try them and return them for a big or smaller size or whatever|0
tried to exchange size three times, was told more would be shipped, then told me they did not know if that would happen, called to have item in size desired put on hold, got there to pick up, wrong item presented, turns out wrong tag put on item, gave up, returned original item, very disappointed .|0
cheap clothes that you can wear it twice but once its washed, it's done.|0
yup it's a store selling cheap clothed|0
not a place i would go for bargain necessarily.|0
fauste is very unfriendly|0
it is not bad,not good|0
meh|0
bad|0
it's a great place, it's definitely budget friendly. some things are a bit more pricey. but you get good quality for the most part. the fit and finish is usually good. we love going there for fun clothes. definitely worth checking out|1
this h&m isn't huge but it's a decent size... considering there is another 3 h&m stores within a few minutes of this one. there's a reason why h&m is so successful and this store is a testament of their success. great staff, great products and even though i went in to get something small i didn't have to wait long in the queue. brilliant!|1
h&m is gradually becoming my favourite place for shopping. i know it's a chain, but i love it anyway. their coats and jackets are great, as well as the skirts and even the swimwear. nice location, clean store, friendly and helpful staff.|1
hnm is the main location for work clothes and business casual clothes. however it seems like they have less and less clothes out. there's usually only 1 maybe 2 registers open so be prepared to wait. that goes for downstairs as well. they have a huge children's section but for women good luck trying to find your size. still a great store to find clothing but its more like a needle in the haystack. i wish they never closed the downtown location. that location made sure to have a wide range of items and don't bother trying cambridge location they don't have much either.|1
i love the stores in this mall. to highlight a few, they have an ugg store, which is awesome. they are also getting a legoland in march which basically will make every child want to go shopping with their mother. the bass pro makes my husband actually okay with going shopping with me and they have a safari store that is like a huge pet store which is very fun for kids. the layout of the mall is great and it's really easy to get around for people who are disabled. my husband pulled a tendon in his leg and can't walk at the moment and they had motorized scooter so he was able to get around easily.|1
i would give it a 5 stars if there were to be a forever 21, rue 21, and justice, maybe a gucci but it's ok! and it'll be better if the mall had better restaurants, like subway (r.i.p) or cicis pizza, and a bigger and better place plays for the little ones will be cool too! love, local shopper|1
this is a very good spot. i went here with my daughters and they found a great variety on clothing and accessories. they had fun choosing some of their favorite things and getting they liked the best. good quality clothing, reasonable cost and trendy stuff. good combination. the waiting time for the fitting rooms though, was a bit long. not sure if this is because it was a friday or this is always like that. anyway, we'll be coming back. my daughters liked the experience at this place.|1
"this store is like a fashion wonderland. so many choices, all organized and displayed in a clear and uncluttered way. i went to try something on, and the attendant was so polite. he thanked me for trying stuff on (this never happens anywhere) and when i told him i was going to take some of the items, he said, ""oh great!"", like he was happy for me, lol. the other staff also seemed happy and though they were working, they were laughing together and seemed relaxed. this was really nice to see. security is in place but not overbearing or in your way. i will definitely return for more fashion inspiration at this flagship location."|1
great , i enjoy the place and this location here at pc mall. its huge it has 3 lavels. selection is good . went shopping on boxing day late afternoon thanks to gift card . h&m reminds me of a mix of old navy meets shein lol. staff are helpful and nice . it was hectic on boxing day crowds everywhere . this location does have plus size clothing up to a xxl & 18 size..... yeah it could be better selection for plus size like higher sizes and quantity but better then nothing. they have tons of xs & s sizes and anywere else in between with good verity . got a kids section . its got lots of other stuff like jewelry and phone cases, etc . tons of clothes etc for whatever the occasions and reasons of wearing . its next to public transportation this store location at this mall and central dt location too . the prices are reasonable probably the most affordable place in this entire mall for every budget|1
best store in downtown toronto located at dundas street, offering huge sale and promotions on summer collection therefore don't miss this opportunity and rush towards h&m of you are in toronto.i shopped allot ajd quality was awesome as compare to prices, all the stuff are nicely designed with beautiful color collection. it is recommended for time being as i enjoyed shopping|1
yesterday, their employee named harleen was super friendly and nice to help me find a size- in stock & on the floor, that i desperately needed. her customer service was by-far the best that i've seen (or even expected) in any h&m locations i've been to. she went above & beyond to help me out and that made my day. i really hope her management sees this because she definitely deserves a pat in the back and possibly a raise :)|1
last week, their employee named avneet was super friendly and nice to help me find a jacket size - in stock & on the floor, that i desperately needed. she went to each and every section of the store her customer service was by - far the best that i've seen (or even expected) in any h&m locations i've been to. she went above & beyond to help me out and that made my day. i really hope her management sees this because she definitely deserves a pat in the back and possibly a raise :)|1
this shop is observing social distancing beautifully. this allowed me to feel safe whilst shopping here. the store is located on regents street and has just reopened to the public. i have often walked passed this site and could not wait until they opened so i could browse around the store and see the home furnishings they sold. wow, this shop is like walking into an aladdin's cave of home furnishings. once it draws you in you found yourself being wowed by the imaginative and beautiful way they display their goods. at times i felt i was walking into a royal kitchen (almost expecting a butler is be coming around the corner to ask what we are doing in this part of the house). the store is over two floors and sells artistic but practical home items for most rooms around the house at astonishingly competitive prices. i recommend this store for people who want to give their house of flat a tasteful but original touch. out of you want to buy that special gift.|1
first time in h&m to actually shop in years, and i am very impressed with the renovations and how things are now. ultra crowded though, but there's a huge selection of merchandise. i really liked the lighting, the cleanliness of the floor, and the ability to have a conversation with the staff. change rooms were clean and private with a 7 item limit and the mirror allowed for perfect selfies. nothing negative to say about it other than it being crowded on weekends, and a bit tough to navigate with so much stuff around, but i suppose that's marketing 101 anyway.|1
the staff is always helpful - but it would help if more staff were available to help. sales are good ; quality is good too. i like h&m because they are tailored for a small fit. my son is tall and slim.|1
very beautiful interior decor with a very attractive display of items. roaming is easy inside. prices are very fair and affordable. staff are a few however so expect searching for one when you need help. it is very clean and well taken care of.|1
i love this store,it's clean and tidy things are easy to find which is just as well as when i was there the staff were very busy chatting to each other and didn't seen to want to help the shoppers! the security guard on the other hand was very helpful. there wasn't any staff in the changing rooms,it was like a jumble sale in there, very disappointed.. more staff training needed maybe!!|1
the best store ! lot of collections for men and women clothing. good customer service and the staffs are very helpful. got good deals ! its good to subscribe their promotions and buy clothes during their best deals|1
"i shopped in the regent street h&m home last night. i was a bit lost with where to find certain items i had seen online. i asked a sales associate for some help. i was looking for a certain candle which was not found in store. however, rachel advised me that she would go downstairs and check the stockroom to try and find these for me. as she was heading off the sales floor, another lady i believe to be the manager in charge asked where was she was going, rachel replied ""to find some candles for this gentlemen, the green dinner candles"" of which the manager in my opinion wasn't best pleased she was leaving the floor and simply said ""erm may be"" (kind of eye rolling) anyway, rachel found my products which were sold out online and not available on the shop-floor she gave me two of them as i requested which made me very happy. rachel also helped me to find several other items within the store that i wasn't able to. rachel also served me at the till point making sure i knew about my h&m app and even showed me where i could save 3 in vouchers that i didn't know i had towards my sale. honestly, it's not mentioned enough when you get a good service in stores people tend to just focus on the negative. rachel is a credit to that store and had she not of been there i would've walked out empty-handed. she is a breath of fresh air in a very busy retail environment but she made time for me and made me feel i was a valued customer and friend. well done rachel!! i'll be back that's for sure!!"|1
many beautiful things, with a good price and natasha was super helpful in the fitting room. definitely the best h&m customer service in london.|1
i recently visited h&m and was impressed with their selection of clothing. i found the perfect black long sleeve shirt that fits me like a glove! the fabric is high quality and the design is stylish. the store was well organized and the staff was helpful. overall, i had a great shopping experience at h&m and i highly recommend it for anyone looking for trendy and affordable clothing.|1
flagship store so it looked great. large screens playing some cool effects. store was tidy and well kept despite the heavy traffic. there was a lego rep for xmas handing out free lego and a small station for kids to make little bits. overall a great experience at the store. thanks.|1
this store has huge collection of clothes and everytime i go there to shop and find great stuff.the staff memebers are great to help amd gessia helped me with great purchase today..hats off to all the members and keep the good work|1
i have always loved the type of clothes they offer. the deals are always great. i got my graduation sandals from there and they are very comfortable. above that, i got one high waist jean which turned out to be a perfect for me. they provide amazing customer service and it's reasonable if you follow the offers.|1
nice store. lots of choice. wife loves all their clothes. great maternity selection. love the their glass lit lift the best tho. you must check it out. proper physechelic|1
huge branch located right next to oxford circus underground. loads of floors. generally well laid out. very nice and bright, welcoming. never 'looks' busy as it's so big and spacious. staff are pleasant. i don't often shop at h&m but tend to browse now and again like i did today. cheap and quality is fine. they have some nice things. would recommend.|1
amazing service! the store manager was nice and organized. she called another cashier at the counter when it got crowded. the staff was courteous and friendly! they have organized everything very well. men's section has all the collections for men and similarly women's section has all the collections for women. i strongly recommend the store for your shopping.|1
very wonderful, beautiful and elegant the food is properly cooked the taste is wonderful, the flavor is wonderful prices are very reasonable|1
i love that this h&m store is located in a convenient place in the back bay. i also love that their clothing is affordable. i also love that their jewelry is extremely affordable. i really, really, really love h&m.|1
i'm not much of a shopper, but i like this store. nice, casually fashionable stuff at a good price. a great selection of children's clothing on the second floor.|1
we really enjoyed our visit to h&m home... we found amazing stuff wich will fit great our kitchen... so excited well done|1
it's one of the few places on the saint catherine with wheelchair access, meaning i can actually push a stroller into here and there's elevators unlike other shops! the only thing this h&m could have would be a maternity and baby section, then it'd be perfect. especially since h&m is one of the few youth focused retailers that offers a nice maternity selection and really cute baby clothe. please bring them to this location! edited october 2019: thanks for adding a huge baby section holla at me when you bring maternity and i'll basically live here.|1
bought this beautiful long ribbed dress from h&m! i tried it on and it fit me amazingly! i love it so much. i feel like this location h&m has more stuff than the other location i guess because this location is bigger! still very beautiful and modest dress|1
i will be brief, i know what it is to work with the public and more in a store like h&m, and the other day i was amazed at the treatment of a portuguese girl, she was blonde, about 30-40 years old, she attended me with a sweetness and delicacy that reminded me why i work in what i work, i go many times, and i don't have a single complaint (maybe in the oxford circus if i would), but here i just say that all of you are wonderful, thank you portuguese girl, you are great.|1
it was an amazing experience while i visit h&m, eaton centre. i found wide range of design, colors and size options. i would like to suggest, please go for indian shirts and trousers for your smart looks and comfort!! you'll be definitely benefited in terms of cost, comfort and looks!!|1
man, some of the customers are excellent, wonderful people. some of them not so much. sometimes i want to just end it all, but my team keeps me alive :) great clothes... sometimes...|1
very clean great prices staff was excellent and super helpful|1
a huge clothing store with amazing and lively staff and great prices. it has a wide range of clothes with different designs for everyone with any age from 6 month-old babies to the grown adults of 50's. the place is very well maintained and the service is pretty quick regardless of crowded place.|1
i come to this branch for the kids wear. it is usually organised and neat and i normally find great, stylish stuff for my little ones. this branch also has a home section with such lovely items. staff are helpful and hard working and queues move quite quickly if they build up. this branch is located on regent street which has some more expensive stores and so it's like a breath of fresh air having an h & m on that line up !|1
i like the rate of change in the collection at this particular outlet. there is a shuffle of clothes displayed on the rack, almost, every other day. i dig the color palette of their clothes. it's often very preppy and casual. the price is affordable. the staff is sweet and helpful if you are respectful especially the ones in charge of changing rooms. the rooms are kept quite clean and they smell nice. the place itself is accessible. it is right on the side of the mall metro exit and in front of yonge dundas square. can't miss it. there are two eaton mall elevators right beside the store.|1
perfect time to visit this store, i would say is early morning literally within the first or second hour of opening. store was organised and not too busy so was able to have a good look around. a large range of items across the three levels. women's clothes dominant the store of course and you can find something to suit any budget and age. they also have a small beauty section. store is pretty amazing carrying accessories, swimwear, lingerie, footwear, sports wear, children's wear, men's and even a small home section. staff on tills are friendly and really helpful with a query i had. didn't have what i went in for (beauty item) but came out with other things i needed. good overall store.|1
i love that they have clothing attire for almost every occasion and their pricing is not so bad. i love their winter collections and will most certainly be back. i recommend|1
