date|user_name|review|star
4 years ago|Swe Nar||4
9 months ago|Toba Sarwar||4
2 years ago|Carolina Rodriguez||4
a year ago|Fariha Rashid||4
2 years ago|nitesh dagur||4
a year ago|Johann Moia||4
4 years ago|Ashish Mishra||4
3 years ago|Svetlana Kouznetsova||4
2 years ago|varinder Singh||4
4 years ago|Claudia Lopez||4
3 years ago|Fareeha Iqbal||4
4 years ago|Pooya Saeedi||4
4 years ago|Omer Farooq||4
3 years ago|Bogdana Kulibaba||4
5 years ago|Mathew Liam Sousa||4
3 years ago|ham||4
3 years ago|Oscar Gomez||4
3 years ago|Francesca D'Amico||4
4 years ago|Leo Luo||4
3 years ago|Antony Kamau||4
8 months ago|shital kolekar||4
3 years ago|hu tao||4
4 years ago|Jennie||4
3 years ago|Andy Wang||4
3 years ago|Marta Girdea||4
3 years ago|Sanica Dixit||4
2 years ago|Francesca ILigaray||4
4 years ago|DomTheBomb||4
10 months ago|Rachel Tran||4
4 years ago|Simone McGann||4
4 years ago|Aneisha Thomas||4
a year ago|Linnea Sylvain (Linny)||4
4 years ago|Eugenia Caputo||4
3 years ago|Megha Mishra||4
10 months ago|A H M Mahbub Alahi||4
4 years ago|torrie jasuwan||4
2 years ago|Karen N (Maple)||4
4 years ago|Carlos Barrientos||4
2 years ago|Hannah B||4
4 years ago|Rodrigo Vianna||4
2 years ago|Damien Collins||4
a year ago|Georgina Kourtis||4
4 years ago|Graydon Carruthers||4
4 years ago|aroop rayu||4
a year ago|Manjinder Singh||4
4 years ago|Grace Wong||4
3 years ago|Areej Hussain||4
4 years ago|Iv D||4
4 years ago|Paula Archilha||4
3 years ago|George Lee||4
4 years ago|Igor Marques||4
a year ago|Alvi Dandal||4
3 years ago|Arda Karabulut||4
9 months ago|Huzaifa Memon||4
3 years ago|AppArt Software||4
4 years ago|Rashmi Uttarwar||4
4 years ago|Fatimah Zahra Karim||4
4 years ago|Jenn Gatti||4
4 years ago|SAZ||4
3 years ago|Roger Kang||4
3 years ago|Zoya Shiraz||4
4 years ago|James Welch||4
3 years ago|Binny Maria||4
3 years ago|julian tangarife||4
5 years ago|Dhruv THE ONE Dhawan||4
5 months ago|Sutapa Sen||4
3 years ago|Mimy Emilia||4
3 years ago|Nelson Lau||4
4 years ago|Roberto Baladjay||4
10 years ago|Hamza Nakhoda||4
3 years ago|David Cooze||4
3 years ago|Ajay Kumar||4
3 years ago|M C||4
4 years ago|Kantawala Ditiksha||4
4 years ago|Nicky D||4
4 years ago|Rosemary Dennis||4
a year ago|Kathryn Linder||4
12 years ago|Aubre Andrus||4
5 months ago|James Scott||4
4 years ago|Jonathan Macleod||4
4 years ago|Betty Lalu||4
4 years ago|mikenoronha87||4
7 months ago|Lindsay Weeks||4
2 years ago|Debadrita Ganguli||4
a year ago|Mohammed Imran||4
3 years ago|Mohammed Qumruzzaman||4
7 months ago|music productions||4
3 years ago|Jimmy Essex||4
4 years ago|Gertrude A||4
a year ago|Andrew Chau||4
3 years ago|Neha Patil||4
3 years ago|Jerry Adjei||4
3 years ago|احمد حسين||4
3 years ago|Alex Phan||4
4 years ago|Angela McGrath||4
a year ago|Kristine Hughes||4
4 years ago|Mateus Avelar||4
3 years ago|Gabriela Cabrera||4
4 years ago|Sandra Osorio||4
3 years ago|Celeste Del Rosario||4
4 years ago|José Raimundo Pereira||4
5 years ago|Susan Ranjbar Noiey||4
4 years ago|Charm Brioso||4
3 years ago|Yvonne Cuellar||4
3 years ago|Dhuity||4
3 years ago|Kasunka Gamage||4
a year ago|Tetsuya Snow||4
3 years ago|Yas Garcia||4
3 years ago|Lucy Mandarina||4
4 years ago|sameena jahangir||4
4 years ago|Mairead Holton||4
4 years ago|Rita Galindo||4
4 years ago|Mary Ann Morris||4
3 years ago|UK||4
2 years ago|Adreena Li||4
3 years ago|Dette Yvie Rhys kin CyJosh||4
4 years ago|Gary Wei||4
4 years ago|Azza Badr El Din||4
5 years ago|Hilla Yasini||4
2 years ago|Ken Ng||4
3 years ago|Tommy Chow||4
3 years ago|Nadima||4
3 years ago|Peter Norris||4
4 years ago|Harish Raghav Mari Sekar||4
4 years ago|amrita momi||4
4 years ago|Sandeep S||4
a year ago|CURT st.vincent||4
2 years ago|Divjot Kohli||4
3 years ago|Preet Sidhu||4
4 years ago|Nara Medeiros||4
a year ago|Lulu||4
3 years ago|krai dim||4
a year ago|Abhay Chosla||4
4 years ago|Kristina Ziegler||4
a year ago|Hadeel A||4
4 years ago|Rinku Gala||4
3 years ago|Andrea Carter||4
3 years ago|Mani Kumar Khadka||4
3 years ago|Guillermo Vásquez LLanos||4
3 years ago|Reza Iranpour||4
3 years ago|Fadia Boukli||4
a year ago|Deborah Lin||4
a year ago|Angy Hiddi||4
4 years ago|Roshni Ravoof||4
4 years ago|Hilary Steinberg||4
3 years ago|Jesus Carrillo||4
3 years ago|Sreekanth Reddy Nimmakayala||4
4 years ago|Sinoe Hernandez||4
2 years ago|Ericka Ardiente||4
3 years ago|vans'a yajabe||4
4 years ago|Roger Jahshan||4
4 years ago|Chris||4
3 years ago|Greg Hope||4
3 years ago|Kathleen Wah||4
3 years ago|Gabrielle D'Angelo||4
4 years ago|Jimmy Nguyen||4
4 years ago|Ta Sy||4
a year ago|John Pedro||4
5 years ago|Bojan D||4
3 years ago|Daniela Mafla||4
5 months ago|Svitlana Romanchuk||4
4 years ago|naval narang||4
4 years ago|Delores Reid||4
3 years ago|Karan Chopra||4
3 years ago|supriya reddy||4
3 years ago|noura sabbagh||4
4 years ago|Vinay Babu||4
3 years ago|Dean Abraham||4
2 years ago|Fakhar Ali Qazi Arisar||4
3 years ago|Manit||4
a year ago|Advikaa Dosajh||4
3 years ago|SaVvgorR 357||4
7 months ago|Gustavo perez||4
11 months ago|James Stamos||4
3 years ago|Mai||4
3 years ago|Justin||4
3 years ago|Blad Perez||4
3 years ago|Amparo Lopez||4
3 years ago|Synergy Protection||4
a year ago|Nazmus Sakib Niloy||4
3 years ago|Parveen Goel||4
4 years ago|Noshin Hussain||4
2 months ago|Shaina||4
3 years ago|Sofiia Zaretska||4
3 years ago|Michael Hay||4
2 years ago|Neda Davari||4
3 years ago|Mark Michael||4
4 years ago|Megan Beach||4
4 years ago|Tripti Roy Gupta||4
3 years ago|Andres V||4
3 years ago|Gregory Borys||4
4 years ago|Ashrut Narula||4
2 years ago|Nel Villanueva||4
4 years ago|Matthew Fuller||4
4 years ago|Farshid Khatibi||4
3 years ago|Teejay||4
4 years ago|Pierre Brissy||4
3 years ago|Leo Joy||4
3 years ago|Naved Anjum||4
2 years ago|Janaki Ravi Kumar||4
8 months ago|Emz DiZ SherTurkz (EmZDST)||4
4 years ago|sayan siddiqui||4
3 years ago|mimi tang||4
12 years ago|Jo Go||4
a year ago|Salman Khan||4
7 months ago|Alexander Wilkinson||4
4 years ago|javad rajabi||4
2 years ago|Sundeep Pothula||4
7 months ago|Helena Vo||4
3 years ago|Karla Rodrigues||4
a year ago|Elo Asakpa||4
2 years ago|Ray Gall Manata||4
a year ago|Danny Prakash||4
4 years ago|Michelle||4
6 years ago|Hsing-Cheng Chou (Johnny)||4
a year ago|Simran Kaur||4
6 months ago|Pierre-Luc Therrien||4
4 years ago|Gustavo Herguiz||4
3 years ago|Pamela Bechervaise||4
4 years ago|Alex Israelyan||4
11 months ago|Zindagi ki Mehek||4
4 years ago|Joey Halog||4
a year ago|NEEL PATEL||4
3 years ago|Elgordo Tony||4
4 years ago|Sunil Padelkar||4
4 years ago|Alanasaurus Rex||4
9 months ago|Sharan Shetty||4
a year ago|Aryan Narang||4
3 years ago|Mushahid Raza||4
2 years ago|Annaëlle||4
6 years ago|Carol F||4
3 years ago|Bhaskaryya Baruah||4
3 years ago|Amm Toha||4
3 years ago|Abrhe Z.||4
4 years ago|lelou||4
3 years ago|Muhammad Adil||4
4 years ago|Manisha Aiyar||4
3 years ago|Ekaterina Malishevskaya||4
12 years ago|Matthew Hunt||4
2 years ago|Shelby Rogers||4
3 years ago|Parasvi Patel||4
6 months ago|Srisht Fateh Singh||4
4 years ago|M Dabovic||4
a year ago|Lusong Liu||4
4 years ago|Jordan McCracken||4
4 years ago|Natanjia Manalac||4
5 years ago|Anna Holub||4
3 years ago|Ademar Assuncao||4
4 years ago|Anas Raza||4
a year ago|Hossein Bonakdar||4
4 years ago|G||4
4 years ago|Karandeep Singh||4
2 years ago|Roy Thomas||4
a year ago|Mohammad Bilal||4
3 years ago|Mudasser Zakaria||4
4 years ago|Vuyile||4
3 years ago|N S||4
3 years ago|Maíra Sena||4
a year ago|Frank Agostino||4
3 months ago|aamir godil||4
3 years ago|Glory Nasseri||4
3 years ago|Ajanpreet Kaur||4
3 years ago|Kyle Corbin||4
2 years ago|Nathaly Pluviose||4
4 years ago|Hyuri Aquino||4
4 years ago|Jennifer Durham||4
8 months ago|Citizen_thirty||4
3 years ago|Decentice Small||4
3 years ago|Perla Chavez||4
4 years ago|Shakes AV||4
4 years ago|alvaro luz||4
2 years ago|pavan srivastava||4
a year ago|Matthew Wittig||4
4 years ago|Irade Alexi Helligar||4
3 years ago|Amandine Héau||4
4 years ago|Pankaj Patil||4
3 years ago|Ken Ngow||4
3 years ago|Luciana Simoes Gomes de Lima||4
4 years ago|O Richards||4
4 years ago|Edmund Chan||4
4 years ago|Archana Sahota||4
3 years ago|Cherryl Ann Koylass||4
3 years ago|Alice Wu||4
2 years ago|Joseph A.||4
4 years ago|Ruben Lopez||4
3 years ago|Fariha Kibria||4
4 years ago|david milling||4
3 years ago|Rodrigo Escalante||4
3 years ago|B Naylor||4
3 years ago|Radin Hamidi Rad||4
4 years ago|Judi Yang||4
3 years ago|Mary sharon||4
4 years ago|Marina Agarwal||4
a year ago|Nikita Palta||4
4 years ago|Joseph Sidaoui||4
a year ago|david zepeda||4
4 months ago|Asaad Mhanna||4
4 years ago|zahra sadeghigivi||4
4 years ago|Joel Racicot||4
a year ago|Sai Ede||4
10 months ago|Ö||4
9 months ago|F. Shum||4
9 months ago|Elkin Ceballos||4
2 years ago|vicky dabra||4
10 months ago|Nirav Thakkar||4
2 years ago|Abhinav Shrivastava||4
4 years ago|Kamini Jaswal||4
3 years ago|Chantea Bostock||4
11 months ago|MarJ V||4
4 years ago|Alexander||4
3 years ago|Dave Hall||4
4 years ago|Natasha “Tashez” Nunez||4
2 years ago|Daiyaan Asad||4
4 years ago|Prachi Chiney||4
3 years ago|Matt Prescod||4
4 years ago|Fernando Barbariz||4
4 years ago|akanksha gupta||4
a year ago|Thomas McCarthy (EastYorkDisneyFan)||4
3 years ago|Sophia V||4
2 years ago|Aldon DSilva||4
2 years ago|joyce missios||4
3 years ago|Lydia Johnson||4
a year ago|Tiandre Williams||4
4 years ago|Leighton Lyn||4
3 years ago|T F||4
6 years ago|Monkey Enn||4
9 months ago|TV Kil||4
3 years ago|Roha Ali||4
4 years ago|Rebecca Khodai||4
4 years ago|Dong Ngo||4
5 months ago|Gayathri Parthasarathy||4
3 years ago|김보경||4
3 years ago|Grecia Rodríguez||4
3 years ago|Heena Kauser||4
4 years ago|Anjali Sinha||4
4 years ago|Christina Ironstone||4
3 years ago|Munjal Mehta||4
4 years ago|Ryan Hilton||4
4 years ago|Kyle Quaegebeur||4
3 years ago|REN REN||4
3 years ago|Zainab Uno||4
3 years ago|Krutik Domadia||4
8 months ago|Swapnil Rao||4
4 years ago|Michael Atmosfera||4
3 years ago|Claudia Gancedo||4
4 years ago|Katherine Dao||4
12 years ago|Filipe Castilho||4
4 years ago|Amarita Diez||4
4 years ago|L||4
4 years ago|Lukas Zara||4
6 years ago|Steven Belayneh||4
4 years ago|Amrita Kaur||4
3 years ago|Fernanda Di Gresia||4
4 years ago|Safa Bafagih||4
3 years ago|Saraz Warsi||4
2 years ago|Simon Letourneau||4
4 years ago|Charley S||4
2 years ago|Music & Latte||4
3 years ago|Kiran||4
2 years ago|M M||4
4 years ago|Mateus Mello||4
3 years ago|Terra T||4
4 years ago|Amy Lawlor||4
4 years ago|Fabian Gruettner||4
3 years ago|Margarita Lennon||4
2 years ago|Shavii Smith||4
4 years ago|Vrushali Mahajan||4
4 years ago|Aby Mena||4
7 months ago|Baker Yadak||4
4 years ago|Indy Tramonte||4
4 years ago|Justin Kwong||4
4 years ago|Sneha Gaikwad||4
4 years ago|IM POWER||4
4 years ago|Amir Ali SH||4
2 years ago|Matluba||4
3 years ago|Tom S||4
4 years ago|Amanjot Kaur||4
7 months ago|Anamaria de Faria||4
4 years ago|Fong Lee||4
2 years ago|Vicente Moreno||4
a year ago|Sagar Sharma||4
3 years ago|Karthik K||4
4 years ago|Cole McCallum||4
3 years ago|Brian Huang||4
4 years ago|aman marwah||4
4 years ago|théo ahluwalia||4
4 years ago|Gustavo Caetano Silva||4
3 years ago|Sudeshna Banerjee||4
9 months ago|Sahar Ullah|I was checked out by Sarushti who was amazing she greeted us so politely acknowledged my 7 year as well and offered us to sign up for H & M rewards and helped us get an additional 10 percents off. The deals were great to begin with and the store it self looked and felt very organized!|5
a year ago|Paco Archi|It’s their flag ship next to Dundas square. The store  just got renovated I believe a couple a years ago . So it looks really good. From The lights and the  design  of the store to the collections  they keep changing on weekly basis. Def best H&M in Toronto hands down|5
a month ago|Farddana Diana Selim|Bought this beautiful long ribbed dress from H&M! I tried it on and it fit me amazingly! I love it so much. I feel like this location H&M has more stuff than the other location I guess because this location is bigger! Still very beautiful and modest dress😍🙌🏼 …|5
2 months ago|Latoyah Victorious|I love that they have clothing attire for almost every occasion and their pricing is not so bad. I love their winter collections and will most certainly be back. I recommend|5
a month ago|Adam Belanger|I love this H&M, the organization of the store is amazing, and seems to be the only H&M where the sizing is accurate. I'm a bit of a bigger guy and usually at other H&M's I need a 4XL which is not accurate, at this store I can always find a L or XL that fits perfectly. If your going to an H&M it's worth it to go to this location.|5
a year ago|Spiral Tote|3 stories of H & M and shopping. It is a lovely store. The layout is nice and spacious. Nice shopping experience.|5
3 months ago|Kessdika Kabilan|Hi Anne Marie (Store Manager)! Thankyou for being so accommodating with my return today! I really appreciate your superb customer service!!|5
10 months ago|Vijay Gupta|Huge place to shop for really stylish and budget options for mens/women and kids. This place is right above Yonge and Dundas subway. Very reachable and convenient.|5
10 months ago|Karen Ramos|"This store is like a fashion wonderland.  So many choices, all organized and displayed in a clear and uncluttered way.  I went to try something on, and the attendant was so polite.  He thanked me for trying stuff on (this never happens anywhere) and when I told him I was going to take some of the items, he said, ""Oh great!"", like he was happy for me, lol.  The other staff also seemed happy and though they were working, they were laughing together and seemed relaxed.  This was really nice to see. Security is in place but not overbearing or in your way.  I will definitely return for more fashion inspiration at this flagship location."|5
7 months ago|Redonjé Wayde|When we arrived at H&M, it was pretty easy to find what we Were looking for. The few time we needed assistance, the staff were available to provide it. It was a smooth in and out experience.|5
8 months ago|Harsh Patel|Nice place good staff cooperation. Little busy with the line. But that’s what you can expect with the store serving well and good collection.  Recommend ✨✨✨✨✨|5
9 months ago|Md. Imtiaz Pathan|It is a very crowded place all the time . So many customers goes here everyday. Very nice decoration inside the showroom. Separate place for men-women- children. And they have separate changing rooms also. This brand shop is very convenient and budget friendly. Canada’s first H&M store opened on March 11th, 2004 at Toronto’s Fairview Mall. The 12,000 square foot store was met with much fanfare and a week later, its second Canadian location opened at The Promenade in Thornhill, just north of Toronto. Canada’s largest H&M location (at 33,000 square feet) opened in the fall of 2004 at the Toronto Eaton Centre.|5
a year ago|Catia Martins|Our go-to for good quality, fashionable clothing at reasonable prices. Kids' clothing, especially, is very high quality and washes well. Women's clothing, as well. Love this blazers and trousers- favourite work pieces. This store is well organized and easy (enough) to navigate, considering it spans multiple levels.|5
9 months ago|Farukh Shahzad|Best store in downtown Toronto located at Dundas street, offering huge sale and promotions on summer collection therefore don't miss this opportunity and rush towards h&m of you are in toronto.i shopped allot ajd quality was awesome as compare to prices, all the stuff are nicely designed with beautiful color collection. İt is recommended for time being as i enjoyed shopping|5
3 years ago|Fernando Torres|This is a very good spot. I went here with my daughters and they found a great variety on clothing and accessories. They had fun choosing some of their favorite things and getting they liked the best. Good quality clothing, reasonable cost and trendy stuff. Good combination. The waiting time for the fitting rooms though, was a bit long. Not sure if this is because it was a Friday or this is always like that. Anyway, we'll be coming back. My daughters liked the experience at this place.|5
a year ago|Jainil Raja|Nice store, huge range of styles|5
3 years ago|Surbhi Sareen|I have always loved the type of clothes they offer. The deals are always great. I got my graduation Sandals from there and they are very comfortable. Above that, I got one high waist jean which turned out to be a perfect for me. They provide amazing customer service and it’s reasonable if you follow the offers.|5
2 years ago|Enaiyat Ghani Ovy|This H&M is located in the Eaton center just at the Dundas square. It is a big store with a good collection of clothes and apparels. Their prices are reasonable and competitive. We like this brand because of the quality of the products. So far, we have positive experience at this store. We actually come to this place quite frequently as to get access to the mall. Outside H&M, you will find some gathering and events that make you feel lively. I would definitely recommend this place.|5
a year ago|Robyn Hancock|Super impressed with how this location has handled sanitization re: covid. They stagger changerooms and thoroughly wipe down in between people. This is the most I've seen done at any retail clothing store. The selection here is also great as it's quite large (3 stories).|5
2 years ago|Matkai Burmaster|This H&M location is superb. Recently renovated and expanded, this store is the largest H&M I have ever seen and it includes H&M, H&M Man, H&M Kids, and H&M Home branches all in the same store. There is always a great selection of products at affordable prices. If you are looking for clearance though, you should try another location as this location doesn't typically have much clearance options due to its high-traffic location, dependancy on tourist revenue, and iconic status in the Eaton Centre.  Overall, a fantastic H&M location and a great place to find new clothes, shoes, and home decor.|5
8 months ago|anukampa modi|Fabulous variety of styles and price range, and marked down items of clothing also pretty good.|5
2 years ago|Save Graves|Have been looking forever for white cotton tube top, strapless bra for a certain sundress. Finally found the perfect one at H & M for about $17 CAD. Thrilled. Eyelet cotton is pretty and very comfy. Doesn't fall down becuz has side wire. ❤️|5
11 months ago|Amber|The store is huge and the selection is endless, their place looks full and vibrant. the customer service is really good|5
4 years ago|Rob Young|First time in H&M to actually shop in years, and i am very impressed with the renovations and how things are now. Ultra crowded though, but there's a HUGE selection of merchandise. I really liked the lighting, the cleanliness of the floor, and the ability to have a conversation with the staff. Change rooms were clean and private with a 7 item limit and the mirror allowed for perfect selfies. Nothing negative to say about it other than it being crowded on weekends, and a bit tough to navigate with so much stuff around, but I suppose that's Marketing 101 anyway.|5
2 months ago|G S|Clean well lit and spacious layout.|5
3 years ago|prasun nayek|It was an amazing experience while I visit H&M, Eaton Centre. I found wide range of design, colors and size options. I would like to suggest, please go for Indian shirts and trousers for your smart looks and comfort!! You'll be definitely benefited in terms of cost, comfort and looks!!|5
8 months ago|Ram Al|This location has wide variety of nice stuff! Customer service is top notch!|5
8 months ago|kadeem warrren|Great sales and selection for both men and women. Love to come here for basics.|5
2 years ago|Colin White|If clubs to reopen , this is where I would go to get disposable clothing I'm talking about V neck and crew neck tops for $5 if you really need a cheap pair of jeans for a special occasion that you're probly gonna throw out or spill something on, this is where you would go because it would cost you under $20 for an outfit. Places like this are essential in this economic time period during the pandemic this store was the 1st to open their flagship store and stay open when stores reopen. They all were able to open during the end of phase one|5
3 months ago|Negar Vali|Very understanding and polite staff. 👍 …|5
2 years ago|Julia|During COVID-19 (August), sanitizer at the doors, specific ways you are suppose to walk around the store. As for products they have lots of variety at this location including houseware items, decor, kid's section, women's and men's. Reccomend going to this location as you could probably find almost everything you are looking for fashion wise.|5
3 years ago|P Kaur|My favourite location of H&M. Staff is helpful. I like the layout of all the clothes here. Somehow the other locations don't cut it. And the prices are not too bad either.|5
9 years ago|Bill Bradstreet|I've been going to Joey for over a year now. I go once a week (literally, every week). The food is great. The price is reasonable for what you get. There are plenty of TVs in the bar for watching sports. During the summer, they open the walls up in one section of the dining area so you can almost sit outside.|5
a year ago|Adrien|Great clothing for a reasonable cost! The tops look appealing and bottoms are one of a kind. Every visit to the mall guarantees a visit to H & M.|5
4 years ago|Monteiro Cassia|My Favorite H&M in Toronto, always has sizes . Display is so not crowded. Staff  check up on you which is unheard of for this store. No matter where I am, I'll wait to get back to this location. second floor has great sales|5
a year ago|Marvin|Great store, very clean with interesting layout, helpful staff and good selection.|5
10 months ago|varun joshi|Great store for summer collection, lots of designs and sizes available for everyone|5
2 months ago|Mustafa Ansari|Lots of variety!|5
3 years ago|Rabin Ramah|Amazing Deal of the Day. Throw Pillow Covers, 100 percent Cotton at $1:99. They didn't last very long. Beat that Dollarama.  Spring is here at H&M. My favorite section at H&M Eaton Centre. Housewares.  H&M accepts Cash, Debit, Visa and Master Card. They do not Accept American Express card.|5
