review|class
I had to say that I had a late lunch there and it just took a long time for our server to come up to us and ask us for our drinks and then for our food order. Then waiting for the food... To sum it up. It took forever. It's more of a place for just conversation that would go for hours.|1
The staff seemed very helpful and they also have good collection for formal sweaters.|1
Good selection of the clothing and the store is kept pretty tidy. The staff are well informed.|1
Particularly fun place for the ladies. Just ask my wife! Great store,  wide selection.|1
Nice selection of both ladies n gents items.|1
Shout out to Clavin in the home department who was so damn nice and helpful!|1
Nice store. Lots of fashions. Prices are reasonable. Crowded with bargain hunters.|1
Store is got good deal right now !But the cashes take to long to service evryone in the store!!|1
Great selection of new Spring Fashion is in..|1
Great modern clothes for cheap prices.  Only shopped for sale items and it was ok|1
Great items but too vast Constantly needed staff's help for navigation|1
Awesome fish tacos, drinks are good, service can be great or sub par depending on your waiter.|1
Modern, big, and everything I want I found here. Incredibly expensive for what it is, but I'm not complaining.|1
Very large H&M shop. There are a lot of clothes for all people, include decorating home things.|1
Great selections of men & ladies clothing store with very reasonable prices.|1
Very excited to see that H&M has atheltic wear and home decor!|1
It's fast fashion, but the look and quality is actually quite good for what you're paying.|1
i like h&m in general and this one is a wide one so overall it's better than most i'd say|1
Great selection, decent prices. Wish they had their European lines in Canada.|1
Nice outfit for work .For casual to stylish ,you have a good choice|1
Must be one of the biggest h&ms in the country! Great collection, the store looks very chic.|1
friendly staff... great prices... safe|1
I've going here, they have more varieties|1
Great back to school clothes. Wish they had more plus size :)|1
Nice products at H&M Home and reasonable priced|1
They can stock all sizes. Not much variety n stock for older kids n plus sizes..|1
Very big. Can get a little confusing to navigate|1
Love the price and quality of the basics selection here.|1
Convenient the store The clothing is perfect fits|1
Shopping experience was ok|1
Good collection but they dont update the stuff.|1
Great regular and sale priced merchandise 🙃 …|1
MADE IN XHINA AND BANGLADESH MAINLY GOOD QUALITY PRODUCTS AT VERY REASONABLE PRICES|1
Decent quality, good prices, friendly staff|1
Depending on location, you can find their amazing stuff.|1
Stood in section for 10 minuts. no staff came to ask if I wanted to try anything on in that room. For Shame. For sham.|1
Special price with good qualities|1
Buying xmas present love the children's clothes.|1
Well-stocked with both children's and homeware sections!|1
good products .. quality tees made in Bangladesh !!|1
Nice people clean environment..|1
Great selection of clothing for Adults & children|1
Good variety and great sale prices|1
$5 T shirts? Think of all the slave labour that went into making that|1
Needs more sizes between XL n plus size|1
Heart of downtown.Just on Yonge and dandus.Big outlets with lots of collections.|1
Normal H&M. A little too overwhelming with the selection and random distribution of such.|1
VMF 2/5 .... service was moderate, keeping in mind it was a weekday!|1
Some staff are very helpful, others not so much!|1
Big store but can get really crowded|1
Lots of different styles|1
Moderate price for purchasing men and women clothes|1
The price is very good, suitable for public shopping.|1
There will be something for everyone!|1
Great for work lunch. Pretty extensive menu.|1
Has good stuff|1
Pretty good but always busy.|1
Great food. Great staff. Great music and atmosphere|1
Good place for shopping clothes!!|1
Confusing layout not as good as it used to be prices seem high|1
Good and less expensive clothes|1
You'll go wild. Nice stuff. For everyone.!!!|1
Wide selection.  Good prices.|1
Love their home decor section|1
Good overall, sizing is limited.|1
Good collection. Nice stuff.|1
ok variety but slowly killing our planet|1
Long change room line but massive selection.|1
Trendy and affordable fast fashion clothes|1
good customer service!!|1
A very good place for yonge people|1
Spectacular marketing displays on the Yonge dundas corner.|1
Good location, lots of inventory and floors|1
Good store friendly staff|1
Decent prices!|1
Reasonable n HV varieties|1
Great clothing selection in this shop|1
High price reasonable quality|1
Good quality  and good price.|1
Great variety for clothing|1
Staff helpful, clean.|1
It was good reasonable prices|1
A little over crowded, over all good|1
Nice collection|1
Clean and friendly with lots of choices!|1
Big store|1
good clothes and good price|1
Great prices and merchandise|1
Good store for kids|1
Good quality clothes|1
Great for kids clothing|1
Fun shop!|1
Clean, organized, nice staff|1
👍 …|1
My all time favorite|1
Not as much as I thought|1
Cheap clothes that don't look that cheap.|1
Good but basic|1
Ok|1
Good variety|1
It's an hm they are all the same|1
H&M is the best!|1
cheap, amazing collection|1
Great selections|1
Stylish!|1
Great prices|1
Good collections|1
Elegant...|1
Affordable prices|1
Nice store.|1
Nice collection|1
Good|1
Love|1
Nice|1
Super busy|1
Friendly staff.|1
Nice place!|1
Helpful staff|1
Lots of options|1
H&M Flagship|1
variety of goods|1
Eaton centre|1
Una tienda con bastante surtido, buenos diseños, más orientados a la moda europea, estilizados y con colores más sobrios. La calidad de la ropa es regular, sin embargo las rebajas son bastante buenas, puedes encontrar prendas por 8 o 9 dólares en el área de ofertas. Si te encuentras por el centro de Toronto es una opción. Recomiendo explorar todos los niveles.  A store with a large assortment, good designs, more oriented towards European fashion, stylized and with more sober colours. The quality of the clothes is regular, however the sales are quite good, you can find clothes for 8 or 9 dollars in the sales area. If you are in downtown Toronto it is an option. I recommend exploring all levels.|1
La tienda es de buen tamaño, lo que me gusta de esta tienda es que tienen ropa con diseños de la marca y de licencias por ejemplo de NASA, Disney , etc. El personal es muy amable y te apoyan en lo que puedan. Te ayudan a encontrar tallas súper rápido, lo que no me agradó es que estaba muy desordenado.  The store is a good size, what I like about this store is that they have clothes with designs of the brand and licenses for example from NASA, Disney, etc. The staff is very friendly and help you in any way they can. They help you find sizes super fast, what I didn't like was that it was very messy.|1
Extensa tienda de ropa con amplia variedad en prendas para caballero y dama. Precios no tan altos, falta un poco de señalización para ubicarse en tan amplio local. Buena calidad de ropa  Extensive clothing store with a wide variety of garments for men and women. Prices not so high, a bit of signage is needed to be located in such a large place. Good quality of clothes|1
It's a good department store like Riachuelo C&A and others in Brazil good clothes at good prices I like to buy in this store|1
Buena ropa pero no tiene mucha variedad para caballeros. La ropa de mujer alguna muy bonita.  Good clothes but not much variety for men. Women's clothing some very pretty.|1
Geniales precios y variedad  Great prices and variety|1
Excellent women's and men's clothing and accessories store with attractive prices.|1
An excellent place for those looking for cheap prices, especially good for children|1
Lindísima la ropa y los precios super accesibles.  Beautiful clothes and super affordable prices.|1
Good price and different styles of clothing|1
good prices|1
A good option for shopping|1
Ropa para toda la familia. Limitado para niños  Clothes for the whole family. limited for children|1
Good but a bit small|1
Very good|1
Nice and Chespirito!!!|1
ㅋ×|1
I was checked out by Sarushti who was amazing she greeted us so politely acknowledged my 7 year as well and offered us to sign up for H & M rewards and helped us get an additional 10 percents off. The deals were great to begin with and the store it self looked and felt very organized!|1
It’s their flag ship next to Dundas square. The store  just got renovated I believe a couple a years ago . So it looks really good. From The lights and the  design  of the store to the collections  they keep changing on weekly basis. Def best H&M in Toronto hands down|1
Bought this beautiful long ribbed dress from H&M! I tried it on and it fit me amazingly! I love it so much. I feel like this location H&M has more stuff than the other location I guess because this location is bigger! Still very beautiful and modest dress😍🙌🏼 …|1
I love that they have clothing attire for almost every occasion and their pricing is not so bad. I love their winter collections and will most certainly be back. I recommend|1
I love this H&M, the organization of the store is amazing, and seems to be the only H&M where the sizing is accurate. I'm a bit of a bigger guy and usually at other H&M's I need a 4XL which is not accurate, at this store I can always find a L or XL that fits perfectly. If your going to an H&M it's worth it to go to this location.|1
3 stories of H & M and shopping. It is a lovely store. The layout is nice and spacious. Nice shopping experience.|1
Hi Anne Marie (Store Manager)! Thankyou for being so accommodating with my return today! I really appreciate your superb customer service!!|1
Huge place to shop for really stylish and budget options for mens/women and kids. This place is right above Yonge and Dundas subway. Very reachable and convenient.|1
"This store is like a fashion wonderland.  So many choices, all organized and displayed in a clear and uncluttered way.  I went to try something on, and the attendant was so polite.  He thanked me for trying stuff on (this never happens anywhere) and when I told him I was going to take some of the items, he said, ""Oh great!"", like he was happy for me, lol.  The other staff also seemed happy and though they were working, they were laughing together and seemed relaxed.  This was really nice to see. Security is in place but not overbearing or in your way.  I will definitely return for more fashion inspiration at this flagship location."|1
When we arrived at H&M, it was pretty easy to find what we Were looking for. The few time we needed assistance, the staff were available to provide it. It was a smooth in and out experience.|1
Nice place good staff cooperation. Little busy with the line. But that’s what you can expect with the store serving well and good collection.  Recommend ✨✨✨✨✨|1
It is a very crowded place all the time . So many customers goes here everyday. Very nice decoration inside the showroom. Separate place for men-women- children. And they have separate changing rooms also. This brand shop is very convenient and budget friendly. Canada’s first H&M store opened on March 11th, 2004 at Toronto’s Fairview Mall. The 12,000 square foot store was met with much fanfare and a week later, its second Canadian location opened at The Promenade in Thornhill, just north of Toronto. Canada’s largest H&M location (at 33,000 square feet) opened in the fall of 2004 at the Toronto Eaton Centre.|1
Our go-to for good quality, fashionable clothing at reasonable prices. Kids' clothing, especially, is very high quality and washes well. Women's clothing, as well. Love this blazers and trousers- favourite work pieces. This store is well organized and easy (enough) to navigate, considering it spans multiple levels.|1
Best store in downtown Toronto located at Dundas street, offering huge sale and promotions on summer collection therefore don't miss this opportunity and rush towards h&m of you are in toronto.i shopped allot ajd quality was awesome as compare to prices, all the stuff are nicely designed with beautiful color collection. İt is recommended for time being as i enjoyed shopping|1
This is a very good spot. I went here with my daughters and they found a great variety on clothing and accessories. They had fun choosing some of their favorite things and getting they liked the best. Good quality clothing, reasonable cost and trendy stuff. Good combination. The waiting time for the fitting rooms though, was a bit long. Not sure if this is because it was a Friday or this is always like that. Anyway, we'll be coming back. My daughters liked the experience at this place.|1
Nice store, huge range of styles|1
I have always loved the type of clothes they offer. The deals are always great. I got my graduation Sandals from there and they are very comfortable. Above that, I got one high waist jean which turned out to be a perfect for me. They provide amazing customer service and it’s reasonable if you follow the offers.|1
This H&M is located in the Eaton center just at the Dundas square. It is a big store with a good collection of clothes and apparels. Their prices are reasonable and competitive. We like this brand because of the quality of the products. So far, we have positive experience at this store. We actually come to this place quite frequently as to get access to the mall. Outside H&M, you will find some gathering and events that make you feel lively. I would definitely recommend this place.|1
Super impressed with how this location has handled sanitization re: covid. They stagger changerooms and thoroughly wipe down in between people. This is the most I've seen done at any retail clothing store. The selection here is also great as it's quite large (3 stories).|1
This H&M location is superb. Recently renovated and expanded, this store is the largest H&M I have ever seen and it includes H&M, H&M Man, H&M Kids, and H&M Home branches all in the same store. There is always a great selection of products at affordable prices. If you are looking for clearance though, you should try another location as this location doesn't typically have much clearance options due to its high-traffic location, dependancy on tourist revenue, and iconic status in the Eaton Centre.  Overall, a fantastic H&M location and a great place to find new clothes, shoes, and home decor.|1
Fabulous variety of styles and price range, and marked down items of clothing also pretty good.|1
Have been looking forever for white cotton tube top, strapless bra for a certain sundress. Finally found the perfect one at H & M for about $17 CAD. Thrilled. Eyelet cotton is pretty and very comfy. Doesn't fall down becuz has side wire. ❤️|1
The store is huge and the selection is endless, their place looks full and vibrant. the customer service is really good|1
First time in H&M to actually shop in years, and i am very impressed with the renovations and how things are now. Ultra crowded though, but there's a HUGE selection of merchandise. I really liked the lighting, the cleanliness of the floor, and the ability to have a conversation with the staff. Change rooms were clean and private with a 7 item limit and the mirror allowed for perfect selfies. Nothing negative to say about it other than it being crowded on weekends, and a bit tough to navigate with so much stuff around, but I suppose that's Marketing 101 anyway.|1
Clean well lit and spacious layout.|1
It was an amazing experience while I visit H&M, Eaton Centre. I found wide range of design, colors and size options. I would like to suggest, please go for Indian shirts and trousers for your smart looks and comfort!! You'll be definitely benefited in terms of cost, comfort and looks!!|1
This location has wide variety of nice stuff! Customer service is top notch!|1
Great sales and selection for both men and women. Love to come here for basics.|1
If clubs to reopen , this is where I would go to get disposable clothing I'm talking about V neck and crew neck tops for $5 if you really need a cheap pair of jeans for a special occasion that you're probly gonna throw out or spill something on, this is where you would go because it would cost you under $20 for an outfit. Places like this are essential in this economic time period during the pandemic this store was the 1st to open their flagship store and stay open when stores reopen. They all were able to open during the end of phase one|1
Very understanding and polite staff. 👍 …|1
During COVID-19 (August), sanitizer at the doors, specific ways you are suppose to walk around the store. As for products they have lots of variety at this location including houseware items, decor, kid's section, women's and men's. Reccomend going to this location as you could probably find almost everything you are looking for fashion wise.|1
My favourite location of H&M. Staff is helpful. I like the layout of all the clothes here. Somehow the other locations don't cut it. And the prices are not too bad either.|1
I've been going to Joey for over a year now. I go once a week (literally, every week). The food is great. The price is reasonable for what you get. There are plenty of TVs in the bar for watching sports. During the summer, they open the walls up in one section of the dining area so you can almost sit outside.|1
Great clothing for a reasonable cost! The tops look appealing and bottoms are one of a kind. Every visit to the mall guarantees a visit to H & M.|1
My Favorite H&M in Toronto, always has sizes . Display is so not crowded. Staff  check up on you which is unheard of for this store. No matter where I am, I'll wait to get back to this location. second floor has great sales|1
Great store, very clean with interesting layout, helpful staff and good selection.|1
Great store for summer collection, lots of designs and sizes available for everyone|1
Lots of variety!|1
Amazing Deal of the Day. Throw Pillow Covers, 100 percent Cotton at $1:99. They didn't last very long. Beat that Dollarama.  Spring is here at H&M. My favorite section at H&M Eaton Centre. Housewares.  H&M accepts Cash, Debit, Visa and Master Card. They do not Accept American Express card.|1
I purchased a men’s belt on July 3,2022 at this store. When I approached the cash counter no greeting what’s so ever. A tall young black male behind the counter cashed me out. Not a word during the whole time. I told him the belt on sale on H&M website and show him the price. He cashed me out by saying no return on sale item. I asked him if possible to punch more holes on the belt he unwillingly replied “no”. No “hi”, no “thank you” nothing the whole time while I was there. May be I’m an old fashion simple thank you would long way. To me, it appears he doesn’t want to be there serving customers. He need to understand there are many young people loved to have a job like he has.|0
Hate this place no one helps you the store is so messy.  Can never find what I want. The one in  Hillcrest is much better|0
The store does not update their inventory ever. Drove 30 minutes just to find out that every size was sold and not a single piece of item was available when it showed online that all sizes were available for that item. Zero care from the workers or management.|0
I wish I could rate the customer service a 0! I wanted to exchange an item. I had a gift receipt and the store manager would not offer me an exchange or a  store credit. Item had tags on it, was never worn and was a Christmas gift.  I assured her that I was about to spend alot more and she was very rude and would not help. Be prepared, if you want to return something at this store, they DO NOT honour their store policy and the manager will give you a hard time.  I will never shop at this location again. I will support other locations or buy online. This post is strictly based on my experience with the store manager. I contacted head office and I hope she is spoken to about how she speaks to her customers.|0
POOREST CUSTOMER SERVICE EVER EXPERIENCED IN AN H&M. THE EMPLOYEE WAS EXTREMELY RUDE AND HAD ZERO LITERALLY ZERO SENSE OF HIS OWN STORE. NEVER COMING BACKK|0
It’s always so nice hearing staff that work at the store talking about how dumb customers are because of simple questions being asked, definitely not okay. It was a woman with blunt black hair that worked may 31st 2022 wearing a green top at 7:16 pm near the front of the store|0
Dear H&M even if you dont allow returns for selected items, at least do so if a product is defective. Well what can a large company lose so you wont probably care. Talk about you get what you pay for principle|0
Went to Vaughan Mills last night Waited 25 minutes to get into the mall Picked out what I wanted from  H&M. Product I had to exchange still had tags on them and was told Sorry we can't exchange it. I was baffled as I have no issues anywhere else I was returning the same top just for a smaller size. Really Frustrating  .  Poor quality for customer service as not even the manager would try to come up with a solution.|0
This is the worst H&M in the GTA! Do not shop here. This store is run by some horrible troll Karen who yells at customers when they have issues. I tried to return two spring jackets I bought within the hour. The troll lady denied the refund because they were sale items. I was neither aware nor was I told that sale items were final when I was cashing out. (very dishonest policy but that’s another story)  She  (maybe a he?) then started shouting at me and so rudely stated that I couldn’t read because the return policy is on the receipt.  When I responded she charged at me and then threatened to call security on me (lowkey a racial attack because I’m a black male re: Central Park Karen lady)  I’m so disgusted. I will never shop at H&M again.|0
Went into the vaughanmills location on July 28th around 630pm  to shop and was treated with such rude and unapproachable manner by seems to be MOD on duty ..she was petite Asian and when i approached her to ask return policy for sale items and where the cash counter was..she rolled her  eyes and pointed at cash as i was inconveniencing her. Imagine the rest of the team must be treating other customers if the manager on duty was acting in such manner. I will not be returning tp thi location. Totally unprofessional manner. I will go to that location again.|0
Don't shop at H&M. Tried to exchange an Xmas gift for my child. I had the pants in my hand the return and the exact same pants just 2 sizes larger. They refused to do the exchange. So arrogant and rude. We don't do exchanges without receipts. Same pants just larger and you say no. what is this world coming to. This company will definitely be out of business soon.|0
Messy store. Unhelpful workers. Asked one a question he completely ignored me and I asked again and he ignored me for a call on his radio intercom. Ended up not buying anything because 3 different employees walked into me and pushed passed me. Rather then waiting the 5 secs for me to get where I’m going.|0
This H&M is simply terrible in customer service. The employees are unprofessional in past couple of times I visited. Even the managers are rude with lack of knowledge about their own promotions. I visited other H&M and never had any problems but here in Vaughan Mills, every single time they drive me crazy. Could you please teach your employees and manager in this branch how to respect customers and teach them about H&M promotions and policies. I know H&M policies better than the managers that I had to show them the print out even once. So disgusting and disappointing! Never ever gonna shop in this branch.|0
This is the worst H&M i have been to in my entire life. I have lived in Sweden for many years and know how H&M operates. I go to the one in Eaton centre and Bloor, those are my local ones, the stuff is great and know how to keep their stores clean. But this time, we decided to go there thanks to the Lego Discovery Centre.  I had a terrible accident in there due to their negligence, and still nursing my injury 3 weeks later. They had no 1st aid kit, they were terrible with first aid, as a family we had to DIY the 1st aid. They took our details and said they were gonna check on me that very week. NEVER HAPPENED! I am still waiting, but 3 weeks later, come on.|0
Horrible service. Staff is extremely rude. I just got surgery and ask to have some stuff held at the front so I couldn’t carry is. They lost all the stuff I put in the front within a matter of 5 min. I had to go recollect what I could injured. Then she gave me back over $50 in 10s when there was bigger bills in the till and I asked for them.|0
I attempted to return a single item without a receipt at this store last weekend. They gave me a number to call customer service and C. service didn't do anything for me; useless. The manager at this store came off as EXTREMELY ARROGANT and rude. I'm not coming back here.|0
This H&M provides unbelievably disgusting customer service. H&M itself is one of the best fashion retails and always has the best prices and qualities but staff here are extremely rude! If you think you call a manager and attitudes are going to change?! WRONG! Managers are the same...they are working there to ruin your shopping experience. If you call for help, they gonna ignore you...if you complain about that, they gonna blame you!!!!!! If you call this store for a check, no answer! If you want to pay for ur items, don't expect any kind of greeting at cash. Try to go to yorkdale or hillcrest mall! They provide good service|0
For the life of me I can't stand ANY of the employees at this location they are so rude, unhelpful, disrespectful and FULL OF ATTITUDE. H&M as a company is appreciated because of their selection of clothing and return policy...  but please please please, hire BETTER STAFF.|0
At no point did anyone approach to help! We left... not good.|0
A male manager yesterday i had an issue and  he was called to cash he didnt deal with the situation appropriately very rude and not listening to none of concerns and walked off and didnt resolve the issue .This H&M management team is very poor do not recommend shopping in here very mess in the store|0
Really rude, unprofessional staffs.|0
In this location, Staff need to have more training to provide better customer service!! Employees are unprofessional! Customer service is much better in Yorkdale Mall.|0
Terribly long lines. Barely staffed checkouts|0
Love the Company- shop there often. Poor customer service very rude and unprofessional never satisfied when purchasing items.|0
Cashier that deal with me didn't want me to use my discount and came up with stupid excuse. Very disappointed|0
Zero customer service.|0
the white cashier with glasses, screwed up my checkout and forgot to take off the security tag of my tee. smh|0
Never been here but google says I was|0
Zero customer service dont bother to ask anything they will not help you!!|0
Very rud and impolite staffs specially the managers|0
Parking is scarce, traffic in the vicinity is insane, the mall is too big to shop effecitvely. Yawn Mills.|0
Worst store.  Doesn’t treat people like humans. Don’t work here.|0
The staff rudely disconnects when you call the store. No courtesy. No customer service.|0
poorest customer service ever , employee doesn’t know how to talk to customer|0
Worst quality of clothes.I will not buy it again|0
Worst customer service and employee are   been so rude towards customers.|0
Low quality....stay away|0
Lazy and rude|0
Never been there|0
Browsed around the store last Thursday morning. It seemed like everyone was working at a snails pace except for two staff members (the girl in the fitting room + a young man at the men’s pay/checkout area). Everyone else clearly needed some coffee. Store seemed tidy, wide selection of items to choose from but not the best customer service. I suggest shopping at another H&M location, or online|0
No mirrors placed anywhere in the store. - a very elaborate strategy by management to make people go to the fitting rooms if they need a mirror.|0
I bought a scarf set with glove and tam I didn't notice one of the gloves was missing until I got home. I live way to far to go back for it so it's just a lost for me I mean I can still rock the scarf and tam but I had to use an old black glove I had to wear with my new one glove problem solved I guess but h&m needs to make sure their items are fully stock with all that comes with it. Other than that nice clothes.|0
I loved the place a couple years ago but something changed, no it wasn’t the prices or the service. Something just felt off as if something or someone was missing, i can’t very well put my finger on it.. But i definitely miss whatever it was. I will admit some of the sales associates are amazing and they provide great service! Even when it gets busy the employees definitely know how to work under pressure delivering great customer service, at a very efficient rate! & they got rid of divided grey for men..|0
To much expensive but less quantity.  Can't find good quality wearing|0
Not really the tidiest of H&M you might find around. The cloths are all mixed up and is really difficult to find a particular type. Being in Vaughan Mills makes it more crowded. Visit an H&M at a nearby mall near you and you can find what you are looking for much easily.|0
Stood at cashier while two employees walked right past me. A third employee came and said cash was closed. How about a sign? How about acknowledging a customer and saying this cash is closed but someone can help you at another cash. I left without  buying..|0
Nothing special, only one of the hundreds of H&M locations. Used to have good deals as it's in an outlet mall but those good old days are gone...|0
It’s cheap retail I get it, but at least take the security tags off my clothes I bought ☠️.|0
No good sales and choices for boys clothing. Nevertheless, customer service was very good.|0
Hated it. Some good stores but the people that go here. omg|0
They downsized their area of kids fashion, probably due to covid|0
Customers need to take pride and not throw the merchandise on the floor.|0
Not cheap better online|0
After covid, poor choices|0
Don’t like the stuff.|0
Terrible washrooms|0
H&M at Vaughan Mills is a decent store to visit when looking for mens or womens apparel. The quality of clothing is not the best but fair for the price points. The store follows Covid-19 protocols and ensures everyone has a mask. The store is somewhat clean and organized. I'd recommend visiting other apparel stores but H&M is good enough as well.|1
This place is good for shopping.  Specially the kid's section.|1
Well, quite a decent collection for winter. Could have been better for women. However, the overall collection from spring and summer perspective is definitely a thumbs up.|1
Big posters of huge discounts outside but very small portion of clothing was on sale with discount and even that looked old. I understand that it was because of COVID situation but still other brands had better selection.|1
I had a fair experience. The staff was friendly. My husband and I  were shopping for dress shirts for him. There was not a huge selection compared to the one at Eaton. Decent enough.|1
Noticeable decline in the quality and style of clothing, everything seems to going to sweats, hardly any dress clothing like before. They are losing ground to their main competition ZARA. The staff are non exists except for a cashier and a couple folding clothes. Definitely not what they used to be, this should be a wake up call for H&M.|1
Store was organized, just can't seem to justify spending money at this store when there is a Uniqlo in the same mall|1
Regular store. Unfortunately they don't let you  go in with your kid to try on clothes... I won't come again.|1
Bigger store, good selection & the usual prices.  Not to busy, parking easy.  Nothing special, no higher end style lines like downtown.|1
Their kids clothes looks pretty much the same as 4 years ago. Nothing special.|1
An inexpensive way to stay within trend. Very crowded; but worth it for inexpensive trendy basics. The quality here is definitely mixed.|1
It is nice store|1
I ise to loove H&m clothes but now i don't know what happend nuthing nice and the prices is so much even they have salle|1
I called costumer service to put a pair of linen shorts on hold which i was told they have Took the Tole hwy got there and they didn't have no shorts for me|1
Good range of color of clothing, but not much for the men section|1
its ok|1
I don't see much collections in vaughan mills store. I would say visit Yorkdale or Eaton centre|1
Some good priced items|1
Nice store just wish there was better guy selection there for better price.|1
Nice big store but no A/C and it is too hot|1
Cashier forgot security tag  on my daughter's shoes.|1
Good prices but mostly not very good quality! Also items are not true to size most of the times!|1
Vaughan Mills location of H&M had good varity of clothing and staff is helpful|1
Good one for kids. .|1
Did not find anything right with price.|1
The store doesn't really interest me it's just meh maybe other people would like the style of this store|1
Clothes quality is getting worse|1
Located in a big mall, great place to buy basic clothing.|1
They have nice stuff at affordable prices|1
Lots of sale going on mostly large sizes are left|1
Its an h and m.... Not organized at all so hars to shop|1
SOME SALES PERSON IS NOT SUPPORTIVE , EVEN THEY ARGUE WITH EACH OTHER IN FRONT OF THE CUSTOMER,I THINK MANAGEMENT HAVE TO DO SOMETHING ..|1
Their clothing type is really a bit of a mess. Nothing for tall people.|1
Not a good sale..no new variety..|1
You can find modest clothing here|1
A few years ago price and quality. Now.....|1
Good|1
They need more mirrors and fitting rooms at this location.|1
Customer service could be better|1
Men’s cashier was impolite!|1
go shopping|1
There is a low in a stock|1
Ok|1
Ok|1
Decent collection|1
To item to select.|1
Okay|1
Huge collection|1
The stores have been refreshed but the Men's Line is not as good & lacking quality offerings.|1
I don't like their goods|1
I was looking for clothes for my teenage daughters. Unfortunately, the prices were too high, there were no promotions. I left disappointed even though I love this brand.|1
Didn't find very many options this time especially for men...but by and large great for casual wear|1
Big location with plenty of selection and variety along with good deals, especially for kids clothing. Lineups can be long with limited amount of cashiers but cash registers in both men's and women section.|1
Employees were courteous albeit incompetent and inconsistent with phone customer service|1
I found good promotions.  The only thing is that, it would be worth it if people did not leave clothes lying around and disorganize them.|1
Nice store a lot of choices to choose from from Baby, Kids, Men's and Women's clothing. A bit crowded.|1
I felt like this store, of all h&m's, had me a little bit lost. The same pants (or they looked the same) were in different spots so every time I saw black jeans I was disappointed because they were the same I saw before! Or maybe you just have a bunch of black jeans that look the same all over the store!|1
They have a awsome collection of cloths. Love the quality of there cloths . Kids cloths are just wow.  Nice designs and great fabric. Store on vaughan mills takes covid19 precautions as well. Allow only limited people inside the store.|1
H&M is a store where clothing is purchased  the store is very white not in ethnicity just looks very white on inside theres white cellings white floors and white people|1
Great customer service, helped with quite a few suggestions and were very patient with our little ones. The cashier even helped us save a bit more by using the H&M app because “diapers are expensive”...I agree haha. Anyways my only problem was that a lot of the sizing wasn’t available and it was very disorganized (can forgive for a late Saturday afternoon visit). Staff were busy folding and putting clothes away, it’s just a shame customers can be so shameless and messy lol.|1
Went here with my daughter, we bought her a childrens frozen watch/bracelet. The gentleman who helped us (I cannot find his name on our receipt just till 8 #5418) on the mens side cashed us out. He was so nice to our 3 year old and made conversation with her. Even asked if he could put it on for her, she loved it!!!|1
Normally the people here are nice and friendly and the service is good and fast when it's not peak times such as the weekend. Aside from the fact that once i was asked by an associate to prove I qas was with Virgin Mobile because of a discount I was using which I did not appreciate. Also, I bought a bathing suit before my trip and the associate helping me forgot to take off the huge tag / security sensor thing so i couldn't take it on my trip.|1
Scandinavian Clothing store in Vaughan Mills mall.|1
Very reasonable prices .. could use more staff (or any staff) on the floor|1
Good quality clothes at reasonable price.. ..they have sections for men  and women at Vaughan mills... trying room also available.. if you are virgin mobile user, you can get a discount here by getting a code from virgin member benefits...|1
I visited last Saturday and there was an amazing sell|1
They do not carry many items in size xs or small. But overall my experience was good and no complaints|1
Loved this place. Has got perfect outfits, got few tee for nightwear for $7. That's it for H&M. NOT BAD.|1
Staff is nice, lets of deals on clothing for back to school for kids. Could've find anything I like for myself,  but for the kids was good.|1
Found not much variety and sizes this time maybe because of covid|1
Good selection and reasonable prices. We got additional 10 ℅ discount after sign up on their website.|1
Not much selection this time I went. And their kids cash is always closed. Why even have it there? Put more clothes there then! Lol|1
I am glad it's open, but due to covid situation the fitting room is closed. Therefore, you have to revisit if it didn't fit.|1
Went to pick up a few t-shirts, quick in and out, it was my first time there|1
Pretty big H&M, well stocked, very bright.|1
Love the selection|1
You can find dress clothes and casual clothing at a reasonable price, the staff was friendly and helpful.|1
overall quality stuff , always compare with competitors then buy, panda is welcoming kids on Saturday 8/10/16'|1
the line tp get in was long but it was cool either way.|1
Load's of bargains available, shopping 🛒🛍️ time …|1
One of the Male cashiers gave me attitude, trying to defend the quality of the product.|1
Decent, fashionable clothes, good for the whole family, many in-store  discounts today|1
Great prices|1
Nice collection of outfits & less expensive too.|1
Usual collections and there were some deals on few collections|1
Good place to buy products for my kids|1
They have great selection , but thing go fast😄 …|1
All men women clothings at a place|1
Good experience. Found what I needed. Friendly staff in the dressing rooms|1
Some items have 50% discount.|1
Great place, good service. Could be more clean|1
Great deals and upgraded fashion within the budget!|1
Very good price and many stylish selections.|1
Store is big and has a good selection of clothes.|1
Reasonable and best quality!|1
Always a great store to shop at, everyone is Friendly.|1
Good|1
No cplaints, the wait for a cashier was not to long either.|1
Good price for their designer clothes.|1
Good selection of kids clothes|1
Best choice for clothing.|1
Nice for kid, maternity and casual clothing|1
Good variety and good prices|1
Good variety and good prices|1
Good options|1
Good value,  large selection|1
Quick service. Good number of options.|1
tank|1
Nice collection under budget|1
Have nice collection of dresses|1
They have decent AC|1
It's ok, too bad it's in the middle of nowhere.|1
Good place to buy clothes|1
Reasonable priced clothing|1
Nice selection of clothing.|1
Affordable and yet stylish.|1
Clothes are little more expensive|1
Good collection|1
Always good clothes|1
Good jackets and pants.|1
Very nice|1
Decent location here|1
Fitting room always busy !!!!|1
Very nice place....|1
Big mall with lots of stores.|1
Less variety for men🙁 …|1
Staff very helpful|1
I like it|1
Good selection.|1
Great shopping|1
Good collection.|1
nice and clean|1
