date|user_name|review|star
2 years ago|Justine Soucy|Men's in the basement, Women and Accessories spread across the other 3 floors. They really have a LOT of stuff. So if you like H&M clothing, this is the place to go.  They have changing rooms on all the floors and wait times are pretty reasonable depending on the time you visit.  I don't really shop at this brand as much as before because I find their cheaper stuff too cheap in terms of quality but this is still a really great store for shoes or cheap accessories.|4
4 months ago|Amanda TheFighter|Crowded, the place is ok not a fan of the fashion trend this year !|4
4 years ago|Eric Gantwerk|Very good location, easy access. Prices were good. Can't comment on staff except for cashier who was great! He was very personable and efficient. The only reason for the 1 star reduction is there seemed to be too many areas where it was a tight squeeze and hard to move around/past items, but otherwise it was a very good experience.|4
7 months ago|Gabriel Pérez|It's a good store.. big one.. to much to choose.|4
9 months ago|Darya|It's a great place for shopping and the location is really good. It can be so busy on the weekends.|4
3 years ago|D W Thompson|this store has some nice pieces of warm sweaters for the season.  Nice fitting jeans for 25 bucks . Good place to check out. You shop freely no one bugs you while you are shopping.|4
a year ago|muskan dua|Vibrant collection for shopaholics. Love their collection of joggers and graphic tees. Also, great jackets and accessories. The staff is super polite.|4
4 years ago|Steven Ball|Good store, lots of variety and definitely better and more stocked than the other H&M in town (the one closer to Place des Arts). You will find lots of cheap and in-trend items at this store. Most styles are only plain though and single coloured, and nothing too crazy or stand out in the styles offered here.|4
10 months ago|Reginald D'Cunha|Great selection.|4
3 years ago|Karine Feddersen|This is a HUGE H&M store! I prefer the layout of the Fairview H&M, but this one is pretty good. It's really hard to find things sometimes because you might have to go on a few floors. The service is always so-so. The associates at the cash are generally very distracted and the change-rooms' associates are generally gossiping. I love team spirit in stores, but I'm not sure that's what it is at this particular H&M.|4
11 months ago|Naive Explorer|I heard a lot about H&M when I was in my country. Because most of their clothing products are manufactured in our country. I am a bit disappointed with the price and quality.|4
2 months ago|Vanessa Duarte|Good prices, 3 floors. You can find things for kids, men, women|4
a year ago|Christ H|I Found lovely clothes for a great price, but there is always too many people waiting for the fitting rooms.|4
3 years ago|Sarah M|It’s one of the few places on the saint Catherine with wheelchair access, meaning I can actually push a stroller into here and there’s elevators unlike other shops! The only thing this H&M could have would be a maternity and baby section, then it’d be perfect. Especially since H&M is one of the few youth focused retailers that offers a nice maternity selection and really cute baby clothe. Please bring them to this location!  Edited October 2019: thanks for adding a huge baby section🎉 holla at me when you bring maternity and I’ll basically live here.|4
11 months ago|Yat K|Other than the fact that the staffs looked like they hated their job, the shop itself was good!|4
3 years ago|Isaac Hassan|H & M is a hit or miss store in regards to quality. The quality of the items varies and is inconsistent, some items are decent and some items you can tell just by picking them up is really low quality. You will usually find something in fashion at a low price but you usually pay for what you get.|4
5 years ago|Jonathan Xhelili|It needs a little more for the men...women have 3 floors practically and it's just some of the same stuff dispersed. Men need a little more on the more useful accessories like hats/coats/some shoes. Oh and more room for rooms...if that makes sense.|4
4 years ago|B.A.E - Before Anything Else|My fave place to buy good clothing. The only problem I have is the fitting. Since I'm asian, I have problems with the sizes. But, you have to be very keen on checking the items before taking it. Over-all, it is awesome!|4
8 months ago|Rafael Corrêa Gomes|Very good variety but the staff miss practice.|4
7 years ago|Myriam|This store has 3 stories so you can shop for quite a few hours in there. The salespeople are SUPER helpful. I think it should be noted because over 3 freaking floors you are bound to never ever find what you are looking for.|4
7 years ago|Simon Larochelle|Great place ! Only one floor for men's clothes but still a lot of choice. Although maybe it's missing some changing rooms since all the times I've been there there were lines for trying on clothes.|4
4 years ago|K H|"They used to play good music here, but now it is kind of blah. There was a weird cover of MGMT's ""Electric Feel"" that was particularly offputting.  The second floor smelt like someone dropped a bottle of perfume up there.  Reasonably priced nice clothes."|4
9 months ago|Guilherme Serur|very large store, three floors.  many options with good price|4
5 years ago|tall aisha|They got so much stuff especially for work clothes. Big store, but hard to find your size and someone that really want to help. Cath is amazing. She took there time with me, helped find what I'm looking for and have more options.|4
a year ago|ReliKXO Wonderland|Has a plus size section .. couldn't find the little boys section but the girls was everywhere nobody to assist but well stoked|4
3 years ago|Jocelyne Bourgeois|Huge store, great price range. They actually carry sizes bigger than an 8. The staff was nice enough. Can ask for much better in a big box chain|4
4 years ago|khal flavian|Awesome store, great products, often buy t-shirts and pants from there and u can find decent tanktops and hoodies too. Can't go wrong but it also depends what ure looking for.|4
4 years ago|Anton Malienko|Good rotation of cheap clothes every month or so. The waiting lines for trying on clothes can get quite long if you come during the weekend or weekday evenings.|4
3 years ago|Adejoke Balogun|I do my regular shopping here, but the annoying part is they don't even know loyal customers, even if a sale is ongoing, the moment you are out of the store, you won't even be able to change not even the size u mistakenly pick , aside that u could get some good stuffs|4
9 months ago|Gino Zeppettini|Drop by loads of wonderful clothes 😉 great prices and value …|4
5 years ago|Ivan Schafier|1 Star less because it is so popular that it is difficult to get help mostly on the week end. However the brand has improved their design the past decade and is now at a level of other big names in the industry.|4
6 years ago|Jonathan Berthold|While the blinding lights seem rather ostentatious from the outside, this is actually one of the better H&M stores I've been to. The selection available for men's clothing is also quite impressive.|4
a year ago|Nathalie Rose Aprile|Staff is ok, I've been to better stores in other cities, be more friendly and show you love the brand at least|4
2 years ago|FATIMA MANZAR|A lot of discount available.. all range of products are available .. neatly organized and beautiful set up and decorations.. products are good and new|4
6 years ago|Cédric Servay|Big shop with a nice collection.  Only down side is that there is always a very long waiting like to try stuff. The price is good.|4
3 years ago|Mominul Islam|Bast clothing for cheap price. Bought some Clothes mede in Bangladesh and India, I specially prepared clothes made in Bangladesh. Perfect sized and unique dgn.|4
4 years ago|Shirley Lam|Good deal if you have time to look for stuffs. Line up for trying but worth it if it is a deal. Good value for cloth n accessories|4
5 years ago|Andrew Busuioc|Good place to shop for clothes overall but there is a bit of a long wait time if you want to try out the clothes there.|4
5 years ago|Kenuik nono|More or less same store found in other branch. However the staff makes the difference here. Very helpful and friendly. Constant genuine smile.|4
3 years ago|Sara Tavakolian|I found the quality of clothes got better than it was before. Nice store after their renovation.|4
4 years ago|Christian Nduire|Lot of space and great time walking over there|4
4 years ago|Monica Oviedo|Nice and affordable clothes. Good deals every time I go. Huge variety as well.|4
5 years ago|DKN|Although the men section is as small as it gets ( like everywhere else) the store is very nice looking and the employees are very helpful.|4
a year ago|Julien G-B|Convientional H&M guy section is bellow ground but otherwise great!|4
5 years ago|Fei Li|Love to shop in this H&M. But wish they could have Home section in this store. Since it's in DT area.|4
5 years ago|Jon Poulin|Lots of selection for women, small selection for men. Good prices and decent clothing make this a place to visit if you are in the area.|4
5 years ago|Mubeen Ahmed|The shop is beautiful, but didn't get any service (since I didn't need one)|4
10 months ago|ibid op|I wish the cashiers be more friendly!|4
5 years ago|Pierre Taschereau|Decent clothes, good service, decent prices. Lovely sales, as well.|4
2 years ago|elvin delisle|At least sell's staff leave you alone , they are not on you and push you to by|4
5 years ago|Eliehoenai H|About three floors dedicated to women fashion and one basement with basically nothing for men.|4
a year ago|Francis|Good price but not enough large|4
2 years ago|Alex Lessard|One of the nicest H&M downtown, although the racks were so overfilled it made the shopping experience frustrating.|4
5 years ago|Vitor Teixeira|Great store. Great prices. Sometimes the personnel is a little rude.|4
5 years ago|Tyler Wright|Fashion forward clothing at affordable prices. Staff could be a bit more inviting|4
4 years ago|Hassan Rezaee|Good price, not so quality, but trendy clothes.|4
5 years ago|Kai Lin Lau|Lovely shop people. Wider selection than the other downtown location.|4
9 months ago|Liudmila Zubcu|Long queue at the checkout and fitting rooms|4
5 years ago|Diego Juan|Very similar to any other H&M store. If you are visiting from the US, prices are cheaper because of the exchange rate|4
4 years ago|Dave Wheeler|Had no issues with finding what I needed, and the staff was very helpful.|4
3 years ago|Sameer Malik|Really awesome clothes for kids with a lot of fancy options|4
3 years ago|jamie clemence|4 stories, very clean. Didn't have as much as I thought but overall good selection.|4
4 years ago|Robin Bakke Cato|Your standard HM. As a Swede I felt they had less than I'm used too, but they had what I needed!|4
4 years ago|George Wyke|It was great the staff was very friendly and helpful, some are cute to,  lol|4
10 months ago|Bro Man|Love H&M great prices|4
4 years ago|starstudded 9|Affordable prices, but not a whole lot of selection|4
4 years ago|Arleta|Its clean and ok until there are huge discount and everything looks like  a horror movie|4
6 years ago|Alicia|Beautiful store. Beware it does get crowded.|4
2 years ago|Ulrike Horstmann|Good, but small corner for boys 4-10y|4
3 years ago|Roohani Naik|There always one or other sale going on. Happy! 😊 …|4
5 years ago|Norman Moore|The biggest H&M in the Montreal area, very nice store with decent prices.|4
4 years ago|Anne Anne|Best H&M in town. So many items and so many promotions.|4
4 years ago|Erika L.|A lot of products, 3 floors of merchandise and affordable prices.|4
2 years ago|maryam re|Various products, good price, helpful employee|4
5 years ago|MOHIT GANDHI|Awesome pls...but doesn't have a trial room|4
4 years ago|Lily 32|They have beautiful dresses for reasonable prices|4
5 years ago|Antonio J|Convenient and accesible. :) thumbs up on having a wide selection. ✅|4
4 years ago|H Shooli|Good for women's. Mens clothes are not interesting.|4
4 months ago|Da Toaster|Nice options|4
3 months ago|Amadou Tall|Good shopping spot for fashionistas and the price is always right 👍👍 …|4
5 years ago|Haresh Gundlapalli|Good collection. Nicely organized store...|4
3 years ago|Greg Whitney|Nice clothes. Good prices!|4
5 years ago|Ash Tone|love any H&M even if I dont buy anything|4
5 years ago|Jeremie Racine|Can be a bit hectic when busy but good staff|4
3 years ago|Diwakar Kashyap|Wide variety available and price is also reasonable.|4
5 months ago|Lotfi Baichi|Good|4
5 years ago|Odimar Tomazeli|Great products but sometimes price is high|4
6 years ago|Lisa George|Only problem is that they are often out of sizes on new items.|4
4 years ago|Aurelie Sanhaji|Huge shop! There's about 3-4 floors, tons of options.|4
a year ago|Matilde Emilia|Nice clothes, a little bit expensive|4
4 years ago|Khadiza Islam|Good collection of clothes in cheap price.|4
3 years ago|Rajdeep Singh|Product range is good with acceptable price|4
3 years ago|Nadia Agil|Good prices and trendy designs|4
4 years ago|Alim SOULEYMANOU|Everytime I stay in Montréal I go there for shopping.|4
5 years ago|Pietro Barthelemy|Great but not enough choices for men|4
6 years ago|Lakshay Jethi|Typical hnm store with great variety|4
2 years ago|vijay Srivastav|Good place for purchase of clothes|4
3 years ago|V Blue|Good products and friendly staff.|4
4 years ago|Maria Anlee|Very neat place for shopping!|4
3 years ago|Mohammad Alidadi|I don’t have a great experience with the staff.|4
4 years ago|Yessica W|Great selection and deals for summer|4
3 years ago|Reza Mohammadi|Recommended for buying kids clothes.|4
6 years ago|Mike A|Classic h&m, huge, some good sales|4
4 years ago|Allison Correia|Love H&M. This location is great!|4
4 years ago|shahrzad riahi|Reasonable price . good quality|4
5 years ago|Ferdous Faridi|Very reasonably priced products|4
4 years ago|Raja Sekhar|I loved to shop here.|4
3 years ago|Chester Chow|A big H&M. Staff ok.|4
3 years ago|لاله صابری|They accept cloth recycling👍 …|4
4 years ago|Nigah Awj|Nice selection and many many levels|4
4 years ago|Umair Mahmood|Great prices for the quality.|4
a year ago|Azodnem Angle's|Good.|4
5 years ago|Liliana Montufar|Nice place|4
a year ago|Mohamadali Madjdabadi|Big store|4
a year ago|Angel Cake|Great prices!!|4
5 years ago|Krishan Modi|Good selection of clothes|4
5 years ago|Boye Matuluko|The prices are very good|4
3 years ago|Kabil Krishna|Nice and trendy collections|4
4 years ago|Tima Sadeghi|Good price quality|4
3 years ago|Adam|Big store|4
4 years ago|H A.|Good sale|4
3 years ago|Kongne Jennifer|Good very classy|4
6 years ago|Daniel Sivret|👖 …|4
2 years ago|mina babahaji|Huge variety of cloths|4
6 years ago|Pegah Amir Yazdani|Very large store.|4
5 years ago|Alex Lohier|Huge store, has it all|4
4 years ago|Iram Suhail|Good choices available|4
a year ago|SuperDuperDanny|Huge!|4
3 years ago|Diego Jimenez|good service and good items|4
5 years ago|Rentan TGLG|Huge store|4
5 years ago|Hamed Esmaeeli (Life Learning Hub)|For all age cloth|4
3 years ago|Don Lafontaine|Good prices|4
2 years ago|Nabista Sahrin Promi|Good collection|4
6 years ago|Philippe Miquel|Please wear something!|4
4 years ago|Joel Guay|Good and cheap|4
3 years ago|simsimma Richards|Great atmosphere|4
3 years ago|Yvonne Gardner|Very busy!!|4
4 years ago|Julia Kushnir|Great|4
5 years ago|svsswathi jallepalli|Good|4
4 years ago|Stéphane Potey|Good place..|4
6 years ago|Mohammed Hoque (Mo)|Too crowded|4
4 years ago|Burbs Gaming|Very cheap|4
4 years ago|Mika Cressaty|Had what I needes|4
3 years ago|Avraham Cymbalist|Funky socks|4
a year ago|Gisele Muloway|Clothing store|4
7 years ago|Arad Tchouldjian|Friendly staff|4
4 years ago|d btuh|Hustle & bustle|4
a month ago|Kevin|(Translated by Google) He should have a public restroom like at the Winners store.  (Original) Il devrait avoir une toilette publique comme au magasin Winners.|4
9 months ago|Martin Tremblay|(Translated by Google) H&M is in my opinion a clothing store much more for women. The choice of men's clothing is quite limited. But my girlfriend loves going to this store.  (Original) H&M est selon moi un magasin de vêtements beaucoup plus pour les femmes. Le choix de vêtements pour hommes est assez limité. Mais ma blonde aime aller dans ce magasin.|4
6 months ago|Beatriz Garcia|Gran variedad de diseños muy actuales para todo los gustos, sus precios 😉 muy buenos 👍  (Translated by Google) Great variety of very current designs for all tastes, their prices 😉 very good 👍|4
6 months ago|Richard Paquette|(Translated by Google) Nice place, the prices are really good, I took the opportunity to buy a few pieces  (Original) Belle place, les prix sont vraiment bon, j'en ai profiter pour acheter quelques morceaux|4
3 years ago|Julien Paquier-Galliard|(Translated by Google) A large H&M store can be cluttered, the service is average, there is often a wait at the checkouts. You really have to search to find what you want. There are many many choices (maybe too many) It's definitely not the kind of place where you do your shopping quickly. The quality of the products is not exceptional.  (Original) Un grand magasin H&M un peut fouillis, le service est moyen, il y a souvent de l'attente aux caisses. Il faut vraiment fouillé pour trouver ce que l'on veut. Il y a beaucoup beaucoup de choix (peut etre trop) C'est définitivement pas le genre d'endroit ou on fait ses courses rapidement. La qualité des produits n'est pas exceptionnel.|4
3 years ago|Alex St yves|(Translated by Google) Nice expansive store with quite a bit of selection from what I saw from the men's section. On the other hand, I could see that the sizes seem to become smaller and smaller with the years and the higher prices, if I take for example the jackets/hoodies that I have been buying every year for about 7 years.  (Original) Beau magasin vaste avec pas mal de choix de ce que j'ai vu de la section hommes. Par contre, j'ai pu voir que les grandeurs semblent devenir de plus en plus petites avec les années et les prix plus élevés, si je prends par exemple les vestes/hoodies que je rachète chaque année depuis environ 7 ans.|4
5 years ago|Ronan Marguerite|(Translated by Google) International store whose quality/price ratio is to be taken into consideration. Clothing offered for both women and men as well as a wide range of accessories to dress up your outfits.  (Original) Magasin international dont le rapport qualité/prix est à prendre en considération. Vêtements proposés aussi bien pour les femmes que pour les hommes ainsi qu'une large gamme d'accessoires pour habiller ses tenues.|4
a year ago|serihan hanım|(Translated by Google) Prices are good, I returned the products without any problems, I was satisfied with the customer service.  (Original) Fiyatlar gayet iyi, sorun çıkan ürünleri sorunsuz iade ettim, müşteri hizmetlerinden memnun kaldım.|4
5 years ago|Dominic Villeneuve|(Translated by Google) Probably the most complete H&M branch in the Montreal area. Trendy clothes for all prices. On the other hand, the European cuts are not necessarily adapted to the face of Quebec. Look for regular cuts that are less narrow.  (Original) Probablement la succursale H&M la plus complète de la région de Montréal. Des vêtements tendances pour tout les prix. Par contre, les coupes européennes ne sont pas nécessairement adaptées à la physionomie québécoise. Rechercher les coupes régulières qui sont moins étroite s.|4
5 years ago|Alexandre P.|(Translated by Google) The store has been redone so aesthetically it is at the top. But for me there is too little balance. To overcome this I also go to the other h&m lower on Ste Catherine.  (Original) Le magasin a été refait donc niveau esthétique il est au top. Mais pour moi il y a trop peu de solde. Pour palier à cela je vais aussi dans l'autre h&m plus bas sur Ste Catherine.|4
2 years ago|Sonia Dusseaux|(Translated by Google) Choice, checkout staff always friendly, a little less if you need help on the shelves, good value for money  (Original) Du choix, personnel en caisse toujours aimable,  un peu moins si on a besoin d'aide dans les rayons, bon  rapport qualité prix|4
4 years ago|S. ELCY|(Translated by Google) Very large store. Vast choice. You can do good business there. You have to know how to search  (Original) Très grand magasin. Vaste choix. On peut y faire de bonnes affaires. Il faut savoir chercher|4
5 years ago|Felipe Corumba de Almeida|(Translated by Google) Great place to buy clothes at more affordable prices, but still of quality. However it is quite busy.  (Original) Ótimo local para comprar roupas a preços mais acessíveis, mas ainda assim de qualidade. Entretanto é bastante movimentado.|4
6 years ago|Valérie Leroux|(Translated by Google) The renovations are beautiful! It's always a little mess, but it's H & M, so it's always like that! The second floor for women is great.  (Original) Les rénovations sont belles! C'est toujours un peu le fouillis, mais c'est H&M, alors c'est continuellement comme ça! Le deuxième étage pour femme est super.|4
5 years ago|Florence B|(Translated by Google) This season, there is a nice choice of coats and more things exploded, too bad that 'Montréal we are satisfied with the traditional carrottee shirt and black legin with the black and khaki jacket..again.  (Original) Cette saison ,il y a un beau Choix de manteaux et plus de choses éclatées, dommage qu' 'Montréal on se contente de la traditionnelle chemise carrottee et du legin noir avec la veste noire et kaki..encore.|4
3 years ago|Patricia Paris|(Translated by Google) Morally h&m are not the best, on the other hand when you are looking for a basic, they always have some and the cuts are pretty.  (Original) Moralement h&m ne sont pas les meilleurs, par contre quand on cherche un basique, ils en ont toujours et les coupes sont jolies.|4
a year ago|10Clothes WorldTravel|(Translated by Google) exercise your feet  (Original) 運動自己的腳|4
5 years ago|Laure Le Corre|(Translated by Google) Big and beautiful store, but still a lot of waiting for fitting rooms  (Original) Grand et beau magasin, mais toujours beaucoup d'attente pour les cabines d'essayage|4
5 years ago|Alex Bel|(Translated by Google) Very large store (4 floors) and really beautiful since the renovations  (Original) Très grand magasin (4 étages) et vraiment beau depuis les rénovations|4
6 months ago|kabar samir|(Translated by Google) It's stylish  (Original) C'est chic|4
a year ago|Sarah CHAYB|(Translated by Google) There is a choice but the prices are left desired  (Original) Il y a du choix mais les prix se laissent désiré|4
6 years ago|James Ravel|(Translated by Google) It's a bit like a factory, but there's a wide choice for everyone.  (Original) C'est un peu l'usine mais on y trouve un large choix pour tout le monde|4
5 years ago|Alexandra Gratton|(Translated by Google) Great diversity of clothing, well ordered, easy to find, good price  (Original) Grandes diversités de vêtement, bien ordonnée, facile de si retrouver, bon prix|4
3 years ago|Alexy_ Legault|(Translated by Google) Very clean and well placed, but poor quality linen  (Original) Très propre et bien placé, mais linge de mauvaise qualité|4
5 years ago|Amique LENGRAI|(Translated by Google) Since the renovation it's better The men's section is in the basement, it's better  (Original) Depuis la rénovation c'est mieux Le section homme se trouve au sous sol c'est mieux|4
9 months ago|TAREK BENHABILES|(Translated by Google) Good price  (Original) Bon prix|4
3 years ago|Eva Stache|(Translated by Google) Clean shop, nice staff, highly recommended, as everywhere at H&M  (Original) Sauberes Geschäft nettes Personal, wie überall bei H&M sehr zu Empfehlen|4
5 years ago|Gabriel Dugas|(Translated by Google) Large choice of clothing and beautiful places on 3 floors  (Original) Grand choix de vêtement et belle endroits sur 3 étages|4
4 years ago|丁旭峰|(Translated by Google) There are a lot of clothes, but the ones under 175 are not easy to buy.  (Original) 有很多衣服，但是175以下的不好买。|4
5 years ago|Nathalie Q.|(Translated by Google) Lots of cheap and fashionable things. WE love!  (Original) Plein de choses pas chers et mode. On aime!|4
5 years ago|Myriam Morin|(Translated by Google) Large boutique on 4 floors. Nice selection.  (Original) Grand boutique sur 4 étages. Belle sélection.|4
3 years ago|Raw Mun|(Translated by Google) An H&M neither more nor less, when you've seen one you've seen them all...  (Original) Un H&M ni plus ni moins, lorsque vous en avez vu un vous les avez tous vu ...|4
5 years ago|K Paula|(Translated by Google) Clothing for young people at very affordable prices  (Original) Roupas para o público jovem a preços bem acessíveis|4
a year ago|Diane Houle|(Translated by Google) The laundry very well and the price  (Original) Le linge très bien et le prix|4
2 months ago|Pitchou Kasongo|(Translated by Google) Clothing on...  (Original) L' habillement sur...|4
2 years ago|Low Benoit|(Translated by Google) There are plenty of linen choices.  (Original) Il y a beaucoup de choix de linge.|4
7 months ago|Rosine Adou|(Translated by Google) GOOD  (Original) Bien|4
5 years ago|Réd Foucher|(Translated by Google) It's too hot after an hour we couldn't take it anymore  (Original) Il fait trop chaud au bout d'une heure on en pouvait plus|4
5 years ago|Nancy Gauthier|(Translated by Google) Always full of little finds! Go see the sports section!  (Original) Toujours plein de petites trouvailles! Allez voir la section sport!|4
5 years ago|Francis Dru-Destroismaisons|(Translated by Google) Not enough selection of men's clothing  (Original) Pas assez de sélection de vêtements pour hommes|4
4 years ago|Gabriel Gagnon|(Translated by Google) Shopping at low prices, quality comes with the price  (Original) Shopping à bas prix, qualité venant avec le prix|4
4 years ago|Sylvain Bureth|(Translated by Google) Lots of choices, nice tidy place  (Original) Beaucoup de choix, bel endroit bien rangé|4
4 years ago|Francis Marcouiller|(Translated by Google) They have a lot of choices at low prices.  (Original) Ils ont beaucoup de choix à bas prix.|4
6 years ago|Alexandre Chapdelaine|(Translated by Google) Lots of variety. Pretty big store  (Original) Beaucoup de variété. Magasin assez gros|4
4 years ago|sam aittaleb|(Translated by Google) I easily found the item I was looking for  (Original) J ai facilement trouvé l'article que je cherchais|4
5 years ago|Latifa Mokrane|(Translated by Google) interesting place for children nice parent child activity  (Original) endroit intéressant pour les enfants belle activité parents enfants|4
5 years ago|Khalid Hamdi|(Translated by Google) Large H&M store, lots of clothing choices.  (Original) Grand magasin H&M, beaucoup de choix de vêtements.|4
3 years ago|Avalon|(Translated by Google) Less well supplied than 1100 Ste Catherine  (Original) Moins bien fourni que le 1100 Ste Catherine|4
3 years ago|Angel Gothique|(Translated by Google) Very well appointed and pleasant.  (Original) Très bien aménagé et agréable.|4
a year ago|Yvonne|(Translated by Google) Very beautiful clothes  (Original) Très beaux vêtements|4
3 years ago|Melinda Rahmayanti|(Translated by Google) I only buy when there are sales  (Original) j'achète seulement lorsqu'il y a des soldes|4
5 years ago|Daniel Lemyre|(Translated by Google) Good value for money!  (Original) Bon rapport qualité / prix!|4
5 years ago|claude salomon|(Translated by Google) Always a lot of people we always find something to buy  (Original) Toujours beaucoup de monde on trouve toujours quelque chose à acheter|4
4 years ago|Carlos Maida|Gran variedad y buenos precios  (Translated by Google) Great variety and good prices|4
5 years ago|Bloody Red|(Translated by Google) Grand h&m has what it takes  (Original) Grand h&m ya ce qu'il faut|4
5 years ago|JH A|(Translated by Google) Very nice .. Friendly welcome ..  (Original) Très beau.. Accueil sympathique..|4
5 years ago|Francoz Florent|(Translated by Google) Well located. Beaucouo of choice  (Original) Bien situé. Beaucouo de choix|4
5 years ago|Adriano Alex|(Translated by Google) Varieties. Reasonable price and quality.  (Original) Variedades. Preço e qualidade razoável.|4
5 years ago|Toñi Dasi|Un buen lugar para comprar la juventud  (Translated by Google) A good place to buy youth|4
3 years ago|Pat Collin|(Translated by Google) Great H&M. Very good.  (Original) Grand H & M. Très bien.|4
a year ago|Google Reviewer|(Translated by Google) It's correct  (Original) C’est correct|4
5 years ago|Yvan Sorin|(Translated by Google) A floor reserved for men. Finally considered :)  (Original) Un étage réservé aux hommes. Enfin considérés :)|4
4 years ago|Simon Bouchard|(Translated by Google) Very long for cabins.  (Original) Très long pour les cabines.|4
5 years ago|Kakou Mikiou|(Translated by Google) Nice, lots of choices  (Original) Sympa, pas mal de choix|4
3 years ago|rayana belonga|(Translated by Google) it's great  (Original) C génial|4
5 years ago|William Maxime Fortin|(Translated by Google) Beautiful and inexpensive  (Original) Beau et pas cher|4
6 years ago|magda m|(Translated by Google) Excellent and very nice branch!!!  (Original) Excellente et très belle succursale!!!|4
4 years ago|Ammar Darhou (A-pper)|(Translated by Google) I adore  (Original) J'adore|4
6 years ago|Francine Chartier|(Translated by Google) Good price  (Original) Bon prix|4
4 years ago|Arsene Mitohade|(Translated by Google) Standard sizes no more  (Original) Tailles standards pas plus|4
3 years ago|Luis Alfredo Cuello Guzmán|Tienda ropa dama  (Translated by Google) Lady clothing store|4
3 years ago|Roberto Pessôa||4
5 years ago|Kavun Moorthy|(Translated by Google) a bit expensive the prices  (Original) un peu cher les prix|4
4 years ago|Vincent Tremblay-Ouimet|(Translated by Google) GOOD  (Original) Bien|4
2 years ago|RSarah B|(Translated by Google) Vary  (Original) Varier|4
4 years ago|Carlos Gayoso R.|(Translated by Google) Enter the chafita  (Original) Barato chafita|4
5 years ago|Nathaniel Guevin|(Translated by Google) Very large.  (Original) Très grand.|4
5 years ago|Constantin Schwilk|(Translated by Google) Nothing special  (Original) Nichts besonderes|4
4 years ago|JAMAL GAM|(Translated by Google) Affordable prices  (Original) Prix abordables|4
2 years ago|Chantale Bonin|(Translated by Google) Lots of clearance  (Original) Beaucoup de liquidation|4
4 years ago|Sabrina Calvel|(Translated by Google) H&M stays H&M 👚🛍👠  (Original) H&M reste H&M 👚🛍👠 …|4
5 years ago|Josee Bouthillier|(Translated by Google) Variety  (Original) Variété|4
5 years ago|ANTONIO JOSE Lorenzin|(Translated by Google) It is worth it  (Original) Vale a pena|4
5 years ago|Poup Pope|(Translated by Google) Trendy clothing  (Original) Vêtements a la mode|4
3 years ago|Abdel||4
3 years ago|Víctor Guzmán||4
4 years ago|Tapan Padaliya||4
7 years ago|Milen K||4
5 years ago|Dominique B||4
a year ago|Salima Sultana||4
5 years ago|Jonathan Lahue||4
3 years ago|anshul tiwari||4
5 years ago|Sallamaari V||4
3 years ago|Thibault Lecres||4
3 years ago|Bryan Marshall||4
3 years ago|MOHD. ARFAN||4
3 years ago|Azeem Mohammed||4
4 years ago|A A||4
5 years ago|Sonia Chamberland||4
3 years ago|Omar Abdulaziz||4
a year ago|Clody Coulombe||4
4 years ago|Camille Aloot||4
2 years ago|ahmadreza amini||4
3 years ago|nicolas nimubona||4
3 years ago|Kevin Doucet||4
2 years ago|Eric Jb||4
3 years ago|H L||4
8 months ago|It's Meahnaj||4
5 years ago|Vignissi James SECLONDE||4
a year ago|Guy Menard||4
3 years ago|Jonathan Robinson||4
8 months ago|Shivin Kaul||4
3 years ago|Irene EF||4
4 years ago|Swapnil Mahalkar||4
3 years ago|Lori Blatchford||4
5 years ago|Audrey Boissonneault||4
4 years ago|Леонид Самойленко||4
4 years ago|Asociación Colombiana de Salud Mental. ACSAM||4
4 years ago|Terence Lasola-Brathwaite||4
5 years ago|Laura||4
4 years ago|prakul mittal||4
a year ago|Fariba Hasanbarani||4
5 years ago|Benoît Lafontaine||4
5 years ago|Elizabeth Lévèque||4
4 years ago|Michael Lee Jones||4
4 years ago|Youmna Badawy||4
a year ago|James pacius||4
4 years ago|M.L Angelini||4
3 years ago|Karl Ducas||4
3 years ago|Bd Graham||4
3 years ago|Arghavan t||4
5 years ago|Falé Do||4
5 years ago|Dupont-Viel Martin||4
11 months ago|Aimee Maravilla||4
3 years ago|Nicolas Hache||4
3 years ago|Marianne L-C||4
7 months ago|Jackie Zhang||4
3 years ago|Sagar Bhatia||4
a year ago|HARSH PATEL||4
4 years ago|Rebecca||4
4 years ago|Sandra Dubuisson||4
3 years ago|Bimal Patel||4
6 years ago|divya srimayi srikantam||4
5 years ago|Jessica Sykucki||4
3 years ago|Angelito LeMontréalais||4
4 years ago|Sheena Melisse Dano||4
a year ago|Vishawjit Singh||4
6 years ago|Ali Abdi||4
4 years ago|jesus meza||4
5 years ago|frootloop edibles||4
a year ago|WAQAR YOUNUS||4
4 years ago|Sophia Aguilar-H||4
4 months ago|marie france levy||4
a year ago|Angel Duma||4
a year ago|William Schmidt||4
8 months ago|Zaheer Alavi||4
4 years ago|Marc André Viau||4
3 years ago|jatin Preet||4
a year ago|Daria S||4
4 years ago|Naa ADJELEY||4
a year ago|Eeshita Paul||4
4 years ago|patricia Muir||4
3 years ago|Estefania Cardona Cardona||4
2 years ago|Wendy Bell||4
a year ago|Cécile Carton||4
2 years ago|Victoria V||4
5 years ago|Jigar Mehta (Jerry)||4
3 years ago|Sarah Outayek||4
4 years ago|Behn Nikkhah||4
4 years ago|Omesh Choudhary||4
5 years ago|S E||4
