,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
217,1630592627769765889,1628741472185995265,1677598552000.0,2023-02-28 16:35:52,+0100,,@AskKlarna @Klarna @hm And please forgive me but I think klarnas  Customer  serive is horrible. How can I control your flawed system? I made a return and provided the receipt and klarna pretends to do an investigation but it doesn’t do anything! Like I said I’m to the point of legal action,en,[],[],1103104319262478336,1103104319262478336,PMW31,Pete,2,16,https://twitter.com/PMW31/status/1630592627769765889,[],[],0,,False,0,0,0,,@hm,,,,,,,"[{'screen_name': 'AskKlarna', 'name': 'AskKlarna', 'id': '866572853407338497'}, {'screen_name': 'Klarna', 'name': 'Klarna', 'id': '31383460'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
218,1630592304594468867,1630592304594468867,1677598475000.0,2023-02-28 16:34:35,+0100,,"Look do dia #1,Ano 2023! | Today's Look!  https://t.co/gUM1JsbgbW via @YouTube #looks @ana_missverniz #ana_missverniz  #esmaltesdeunhas   @pupamilano #pupamilano @zara #zara @divain_pt #perfume #divain_pt #youtuberana_missverniz @ysl @hm @mango @stradivarius",en,"['looks', 'ana_missverniz', 'esmaltesdeunhas', 'pupamilano', 'zara', 'perfume', 'divain_pt', 'youtuberana_missverniz']",[],955429417777590272,955429417777590272,Ana_missverniz,Ana - Miss Verniz,2,16,https://twitter.com/Ana_missverniz/status/1630592304594468867,['https://youtu.be/nMhxVghOkwc'],[],0,,False,1,0,1,,@hm,,,,,,,[],,,,
219,1630592007008665600,1628741472185995265,1677598404000.0,2023-02-28 16:33:24,+0100,,@AskKlarna @Klarna @hm I also just reached out to customer service if that’s what you want to call it! More like blame the customer service! Than your copy and paste emails that we get back in response are pointless! So I have been dealing with this issue since October!!!!,en,[],[],1103104319262478336,1103104319262478336,PMW31,Pete,2,16,https://twitter.com/PMW31/status/1630592007008665600,[],[],0,,False,1,4,0,,@hm,,,,,,,"[{'screen_name': 'AskKlarna', 'name': 'AskKlarna', 'id': '866572853407338497'}, {'screen_name': 'Klarna', 'name': 'Klarna', 'id': '31383460'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
220,1630591506430976000,1628741472185995265,1677598284000.0,2023-02-28 16:31:24,+0100,,@AskKlarna @Klarna @hm Nope I already did and they are programmed to blame the customer! I have giving 7 reps the chance to fix the issue and they continue to blame me the customer !! I provided the documentation and klarna is still coming after me! Sorry but enough is enough!,en,[],[],1103104319262478336,1103104319262478336,PMW31,Pete,2,16,https://twitter.com/PMW31/status/1630591506430976000,[],[],0,,False,1,0,0,,@hm,,,,,,,"[{'screen_name': 'AskKlarna', 'name': 'AskKlarna', 'id': '866572853407338497'}, {'screen_name': 'Klarna', 'name': 'Klarna', 'id': '31383460'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
221,1630591216323534853,1630565142541873152,1677598215000.0,2023-02-28 16:30:15,+0100,,@Maheshverma76 @DMKanpur @CommissionerKnp @kanpurnagarpol @JagranNews @DainikBhaskar @abplive @kanpurtak @PMOIndia @myogiadityanath @RakeshSachan_ @BJP4Abhijeet @HMOIndia @hm पत्रावली गुम होती नहीं है स्वयं  के बचाव के लिए गुम कर दिया जाता है और बस खाना पूर्ति कर के मामला कुछ दिन बाद शांत कर दिया जायेगा,hi,[],[],1469192724175675395,1469192724175675395,AMANSIN85797235,AMAN SINGH,2,16,https://twitter.com/AMANSIN85797235/status/1630591216323534853,[],[],0,,False,6,0,2,,@hm,,,,,,,"[{'screen_name': 'Maheshverma76', 'name': 'Mahesh verma', 'id': '1010899766253780992'}, {'screen_name': 'DMKanpur', 'name': 'DM Kanpur Nagar', 'id': '117338519'}, {'screen_name': 'CommissionerKnp', 'name': 'Commissioner Kanpur', 'id': '1159797056011026432'}, {'screen_name': 'kanpurnagarpol', 'name': 'POLICE COMMISSIONERATE KANPUR NAGAR', 'id': '712246765731205120'}, {'screen_name': 'JagranNews', 'name': 'Dainik Jagran', 'id': '64639742'}, {'screen_name': 'DainikBhaskar', 'name': 'Dainik Bhaskar', 'id': '67378160'}, {'screen_name': 'abplive', 'name': 'ABP LIVE', 'id': '333888813'}, {'screen_name': 'kanpurtak', 'name': 'Newslive 24x7', 'id': '1251843998307753992'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': '3437532637'}, {'screen_name': 'RakeshSachan_', 'name': 'राकेश सचान', 'id': '1056801118758481921'}, {'screen_name': 'BJP4Abhijeet', 'name': 'MLA Abhijeet Singh Sanga', 'id': '754624167622959104'}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': '2541363451'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
222,1630591090205118467,1628741472185995265,1677598185000.0,2023-02-28 16:29:45,+0100,,"@PMW31 @Klarna @hm Hi Pete, we are sorry to hear that you have concerns and we take claims like these very serious. Please reach out to us using either the in-app chat, via phone at 1 (614) 961-4890 24/7 or by sending us an email to customersupport@klarna.com. This way we can assist ASAP.",en,[],[],866572853407338497,866572853407338497,AskKlarna,AskKlarna,2,16,https://twitter.com/AskKlarna/status/1630591090205118467,[],[],0,,False,0,3,0,,@hm,,,,,,,"[{'screen_name': 'PMW31', 'name': 'Pete', 'id': '1103104319262478336'}, {'screen_name': 'Klarna', 'name': 'Klarna', 'id': '31383460'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
223,1630590827486404608,1630590827486404608,1677598122000.0,2023-02-28 16:28:42,+0100,,"#looks @ana_missverniz #ana_missverniz  #esmaltesdeunhas   @pupamilano #pupamilano @zara #zara @divain_pt #perfume #divain_pt #youtuberana_missverniz @ysl @hm @mango Look do dia #1 | Ano 2023! Today's Look!, é o novo vídeo no meu canal Youtube aqui :  https://t.co/UpRs0Cz9W1 ! Bjs  https://t.co/FMLQOXshBY",pt,"['looks', 'ana_missverniz', 'esmaltesdeunhas', 'pupamilano', 'zara', 'perfume', 'divain_pt', 'youtuberana_missverniz']",[],955429417777590272,955429417777590272,Ana_missverniz,Ana - Miss Verniz,2,16,https://twitter.com/Ana_missverniz/status/1630590827486404608,['https://www.youtube.com/c/missvernizmv'],['https://pbs.twimg.com/media/FqEFsblWcAIa0sV.jpg'],1,https://pbs.twimg.com/media/FqEFsblWcAIa0sV.jpg,False,1,0,0,,@hm,,,,,,,[],,,,
224,1630590165100969984,1628741472185995265,1677597964000.0,2023-02-28 16:26:04,+0100,,@Klarna @hm Klarna has an in store return flaw in their system! If anyone else is having any issues please DM my lawyer is open to a class action! I have been dealing with this issue for 4 months now!!!,en,[],[],1103104319262478336,1103104319262478336,PMW31,Pete,2,16,https://twitter.com/PMW31/status/1630590165100969984,[],[],0,,False,1,1,0,,@hm,,,,,,,"[{'screen_name': 'Klarna', 'name': 'Klarna', 'id': '31383460'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
225,1630588587086340098,1630399218748735494,1677597588000.0,2023-02-28 16:19:48,+0100,,"@sew_hey @hm Oh, man. Not appropriate at all. (!!!) The worst it ever got with the creatives I worked with was the odd reminder that PJ pants and flip-flops was pushing it.",en,[],[],2258608350,2258608350,jessica_pomps,Jessica ❄️☃️💉💉💉💉💉💉😷🇨🇦🇮🇹🏳️‍🌈,2,16,https://twitter.com/jessica_pomps/status/1630588587086340098,[],[],0,,False,0,0,0,,@hm,,,,,,,"[{'screen_name': 'sew_hey', 'name': 'HeyHoLetsSew', 'id': '1523713006328332288'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
226,1630588120759664640,1630565142541873152,1677597477000.0,2023-02-28 16:17:57,+0100,,@Maheshverma76 @DMKanpur @CommissionerKnp @kanpurnagarpol @JagranNews @DainikBhaskar @abplive @kanpurtak @PMOIndia @myogiadityanath @RakeshSachan_ @BJP4Abhijeet @HMOIndia @hm भ्रष्ट लेखपाल को बचाने के लिए राजस्व विभाग एवं पुलिस विभाग के सभी अधिकारी नतमस्तक लग रहे हैं। आखिर लेखपाल करोड़पति जो ठहरा ।,hi,[],[],1570679906933280768,1570679906933280768,AdvocateVKsoni,Vishnu🚩 Kumar🚩 Soni🚩 Advocate,2,16,https://twitter.com/AdvocateVKsoni/status/1630588120759664640,[],[],0,,False,7,0,3,,@hm,,,,,,,"[{'screen_name': 'Maheshverma76', 'name': 'Mahesh verma', 'id': '1010899766253780992'}, {'screen_name': 'DMKanpur', 'name': 'DM Kanpur Nagar', 'id': '117338519'}, {'screen_name': 'CommissionerKnp', 'name': 'Commissioner Kanpur', 'id': '1159797056011026432'}, {'screen_name': 'kanpurnagarpol', 'name': 'POLICE COMMISSIONERATE KANPUR NAGAR', 'id': '712246765731205120'}, {'screen_name': 'JagranNews', 'name': 'Dainik Jagran', 'id': '64639742'}, {'screen_name': 'DainikBhaskar', 'name': 'Dainik Bhaskar', 'id': '67378160'}, {'screen_name': 'abplive', 'name': 'ABP LIVE', 'id': '333888813'}, {'screen_name': 'kanpurtak', 'name': 'Newslive 24x7', 'id': '1251843998307753992'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': '3437532637'}, {'screen_name': 'RakeshSachan_', 'name': 'राकेश सचान', 'id': '1056801118758481921'}, {'screen_name': 'BJP4Abhijeet', 'name': 'MLA Abhijeet Singh Sanga', 'id': '754624167622959104'}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': '2541363451'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
227,1630587386253168640,1630565142541873152,1677597302000.0,2023-02-28 16:15:02,+0100,,@Maheshverma76 @DMKanpur @CommissionerKnp @kanpurnagarpol @JagranNews @DainikBhaskar @abplive @kanpurtak @PMOIndia @myogiadityanath @RakeshSachan_ @BJP4Abhijeet @HMOIndia @hm इस प्रकरण की जांच कराई जाय और जो भी दोसी हो उन पर कार्यवाही हो और प्रार्थी को न्याय दिलाने का कास्ट करे 🙏,hi,[],[],1170962746956926976,1170962746956926976,Prashan48584456,Prashant soni,2,16,https://twitter.com/Prashan48584456/status/1630587386253168640,[],[],0,,False,7,0,3,,@hm,,,,,,,"[{'screen_name': 'Maheshverma76', 'name': 'Mahesh verma', 'id': '1010899766253780992'}, {'screen_name': 'DMKanpur', 'name': 'DM Kanpur Nagar', 'id': '117338519'}, {'screen_name': 'CommissionerKnp', 'name': 'Commissioner Kanpur', 'id': '1159797056011026432'}, {'screen_name': 'kanpurnagarpol', 'name': 'POLICE COMMISSIONERATE KANPUR NAGAR', 'id': '712246765731205120'}, {'screen_name': 'JagranNews', 'name': 'Dainik Jagran', 'id': '64639742'}, {'screen_name': 'DainikBhaskar', 'name': 'Dainik Bhaskar', 'id': '67378160'}, {'screen_name': 'abplive', 'name': 'ABP LIVE', 'id': '333888813'}, {'screen_name': 'kanpurtak', 'name': 'Newslive 24x7', 'id': '1251843998307753992'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': '3437532637'}, {'screen_name': 'RakeshSachan_', 'name': 'राकेश सचान', 'id': '1056801118758481921'}, {'screen_name': 'BJP4Abhijeet', 'name': 'MLA Abhijeet Singh Sanga', 'id': '754624167622959104'}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': '2541363451'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
228,1630585278883680258,1630399218748735494,1677596799000.0,2023-02-28 16:06:39,+0100,,@whosthatguurrrl @hm A veggie 🤣🤣🤣,it,[],[],2258608350,2258608350,jessica_pomps,Jessica ❄️☃️💉💉💉💉💉💉😷🇨🇦🇮🇹🏳️‍🌈,2,16,https://twitter.com/jessica_pomps/status/1630585278883680258,[],[],0,,False,1,1,0,,@hm,,,,,,,"[{'screen_name': 'whosthatguurrrl', 'name': 'whosthatgurrrl 🇵🇸', 'id': '1301156832078159874'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
229,1630584157892927488,1630584157892927488,1677596532000.0,2023-02-28 16:02:12,+0100,,Temporary Sales Advisor required @HM in #Norwich 📍  appy/info:  https://t.co/kntIowbNbf  #NorwichJobs #RetailJobs  https://t.co/Do50YAAaeb,en,"['norwich', 'norwichjobs', 'retailjobs']",[],218442764,218442764,JCPInEastAnglia,JCP In East Anglia,2,16,https://twitter.com/JCPInEastAnglia/status/1630584157892927488,['http://ow.ly/un4Q50N4mTs'],['https://pbs.twimg.com/media/FqD_ppIX0AMiom5.jpg'],1,https://pbs.twimg.com/media/FqD_ppIX0AMiom5.jpg,False,0,0,1,,@hm,,,,,,,[],,,,
230,1630583529036759042,1630583529036759042,1677596382000.0,2023-02-28 15:59:42,+0100,,in h&amp;m and they playing that new Yachty - you have earned my respect @hm 🫡,en,[],[],893850226292924416,893850226292924416,kieranftbl,Kieran 💢🇶🇦,2,15,https://twitter.com/kieranftbl/status/1630583529036759042,[],[],0,,False,0,1,0,,@hm,,,,,,,[],,,,
231,1630582400353697793,1630565142541873152,1677596113000.0,2023-02-28 15:55:13,+0100,,@Maheshverma76 @DMKanpur @CommissionerKnp @kanpurnagarpol @JagranNews @DainikBhaskar @abplive @kanpurtak @PMOIndia @myogiadityanath @RakeshSachan_ @BJP4Abhijeet @HMOIndia @hm कोई ना कोई तो सुनेगा ही,hi,[],[],1265915670841131010,1265915670841131010,VinodKu60252417,Vinod Kumar,2,15,https://twitter.com/VinodKu60252417/status/1630582400353697793,[],[],0,,False,6,0,3,,@hm,,,,,,,"[{'screen_name': 'Maheshverma76', 'name': 'Mahesh verma', 'id': '1010899766253780992'}, {'screen_name': 'DMKanpur', 'name': 'DM Kanpur Nagar', 'id': '117338519'}, {'screen_name': 'CommissionerKnp', 'name': 'Commissioner Kanpur', 'id': '1159797056011026432'}, {'screen_name': 'kanpurnagarpol', 'name': 'POLICE COMMISSIONERATE KANPUR NAGAR', 'id': '712246765731205120'}, {'screen_name': 'JagranNews', 'name': 'Dainik Jagran', 'id': '64639742'}, {'screen_name': 'DainikBhaskar', 'name': 'Dainik Bhaskar', 'id': '67378160'}, {'screen_name': 'abplive', 'name': 'ABP LIVE', 'id': '333888813'}, {'screen_name': 'kanpurtak', 'name': 'Newslive 24x7', 'id': '1251843998307753992'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': '3437532637'}, {'screen_name': 'RakeshSachan_', 'name': 'राकेश सचान', 'id': '1056801118758481921'}, {'screen_name': 'BJP4Abhijeet', 'name': 'MLA Abhijeet Singh Sanga', 'id': '754624167622959104'}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': '2541363451'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
232,1630581984530448386,1630565142541873152,1677596014000.0,2023-02-28 15:53:34,+0100,,"@Maheshverma76 @DMKanpur @CommissionerKnp @kanpurnagarpol @JagranNews @DainikBhaskar @abplive @kanpurtak @PMOIndia @myogiadityanath @RakeshSachan_ @BJP4Abhijeet @HMOIndia @hm कोई कागज गायब नही होता सब किया जाता है  अपने आप को बचाने के लिए ,महोदय उचित कार्यवाही करने का कष्ट करें ताकि न्याय मिल सके",hi,[],[],1426069444195872772,1426069444195872772,sumitdubeyjp,Sumit kumar,2,15,https://twitter.com/sumitdubeyjp/status/1630581984530448386,[],[],0,,False,7,0,4,,@hm,,,,,,,"[{'screen_name': 'Maheshverma76', 'name': 'Mahesh verma', 'id': '1010899766253780992'}, {'screen_name': 'DMKanpur', 'name': 'DM Kanpur Nagar', 'id': '117338519'}, {'screen_name': 'CommissionerKnp', 'name': 'Commissioner Kanpur', 'id': '1159797056011026432'}, {'screen_name': 'kanpurnagarpol', 'name': 'POLICE COMMISSIONERATE KANPUR NAGAR', 'id': '712246765731205120'}, {'screen_name': 'JagranNews', 'name': 'Dainik Jagran', 'id': '64639742'}, {'screen_name': 'DainikBhaskar', 'name': 'Dainik Bhaskar', 'id': '67378160'}, {'screen_name': 'abplive', 'name': 'ABP LIVE', 'id': '333888813'}, {'screen_name': 'kanpurtak', 'name': 'Newslive 24x7', 'id': '1251843998307753992'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': '3437532637'}, {'screen_name': 'RakeshSachan_', 'name': 'राकेश सचान', 'id': '1056801118758481921'}, {'screen_name': 'BJP4Abhijeet', 'name': 'MLA Abhijeet Singh Sanga', 'id': '754624167622959104'}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': '2541363451'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
233,1630578860743102465,1630565142541873152,1677595269000.0,2023-02-28 15:41:09,+0100,,@Maheshverma76 @DMKanpur @CommissionerKnp @kanpurnagarpol @JagranNews @DainikBhaskar @abplive @kanpurtak @PMOIndia @myogiadityanath @RakeshSachan_ @BJP4Abhijeet @HMOIndia @hm गुमशुदगी दिखाकर बचाने का कार्य किया जा रहा है,hi,[],[],1044969284462493697,1044969284462493697,Vinodshukla192,Vinod Shukla,2,15,https://twitter.com/Vinodshukla192/status/1630578860743102465,[],[],0,,False,6,0,3,,@hm,,,,,,,"[{'screen_name': 'Maheshverma76', 'name': 'Mahesh verma', 'id': '1010899766253780992'}, {'screen_name': 'DMKanpur', 'name': 'DM Kanpur Nagar', 'id': '117338519'}, {'screen_name': 'CommissionerKnp', 'name': 'Commissioner Kanpur', 'id': '1159797056011026432'}, {'screen_name': 'kanpurnagarpol', 'name': 'POLICE COMMISSIONERATE KANPUR NAGAR', 'id': '712246765731205120'}, {'screen_name': 'JagranNews', 'name': 'Dainik Jagran', 'id': '64639742'}, {'screen_name': 'DainikBhaskar', 'name': 'Dainik Bhaskar', 'id': '67378160'}, {'screen_name': 'abplive', 'name': 'ABP LIVE', 'id': '333888813'}, {'screen_name': 'kanpurtak', 'name': 'Newslive 24x7', 'id': '1251843998307753992'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': '3437532637'}, {'screen_name': 'RakeshSachan_', 'name': 'राकेश सचान', 'id': '1056801118758481921'}, {'screen_name': 'BJP4Abhijeet', 'name': 'MLA Abhijeet Singh Sanga', 'id': '754624167622959104'}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': '2541363451'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
234,1630577921990721541,1630565142541873152,1677595045000.0,2023-02-28 15:37:25,+0100,,@SIPRANSHU @Maheshverma76 @DMKanpur @CommissionerKnp @kanpurnagarpol @JagranNews @DainikBhaskar @abplive @kanpurtak @PMOIndia @myogiadityanath @RakeshSachan_ @BJP4Abhijeet @HMOIndia @hm यह तो बहुत ही गलत कार्य है गुम करने वालों के ऊपर कार्रवाई होनी चाहिए सख्त से सख्त,hi,[],[],1545015388622110721,1545015388622110721,FahimKh25537887,Fahim Khan,2,15,https://twitter.com/FahimKh25537887/status/1630577921990721541,[],[],0,,False,5,0,3,,@hm,,,,,,,"[{'screen_name': 'SIPRANSHU', 'name': 'HIMANSHU', 'id': '897111907886170114'}, {'screen_name': 'Maheshverma76', 'name': 'Mahesh verma', 'id': '1010899766253780992'}, {'screen_name': 'DMKanpur', 'name': 'DM Kanpur Nagar', 'id': '117338519'}, {'screen_name': 'CommissionerKnp', 'name': 'Commissioner Kanpur', 'id': '1159797056011026432'}, {'screen_name': 'kanpurnagarpol', 'name': 'POLICE COMMISSIONERATE KANPUR NAGAR', 'id': '712246765731205120'}, {'screen_name': 'JagranNews', 'name': 'Dainik Jagran', 'id': '64639742'}, {'screen_name': 'DainikBhaskar', 'name': 'Dainik Bhaskar', 'id': '67378160'}, {'screen_name': 'abplive', 'name': 'ABP LIVE', 'id': '333888813'}, {'screen_name': 'kanpurtak', 'name': 'Newslive 24x7', 'id': '1251843998307753992'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': '3437532637'}, {'screen_name': 'RakeshSachan_', 'name': 'राकेश सचान', 'id': '1056801118758481921'}, {'screen_name': 'BJP4Abhijeet', 'name': 'MLA Abhijeet Singh Sanga', 'id': '754624167622959104'}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': '2541363451'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
235,1630575782358818816,1630565142541873152,1677594535000.0,2023-02-28 15:28:55,+0100,,@Maheshverma76 @DMKanpur @CommissionerKnp @kanpurnagarpol @JagranNews @DainikBhaskar @abplive @kanpurtak @PMOIndia @myogiadityanath @RakeshSachan_ @BJP4Abhijeet @HMOIndia @hm यह तो बहुत ही गलत कार्य है,hi,[],[],897111907886170114,897111907886170114,SIPRANSHU,HIMANSHU,2,15,https://twitter.com/SIPRANSHU/status/1630575782358818816,[],[],0,,False,7,1,4,,@hm,,,,,,,"[{'screen_name': 'Maheshverma76', 'name': 'Mahesh verma', 'id': '1010899766253780992'}, {'screen_name': 'DMKanpur', 'name': 'DM Kanpur Nagar', 'id': '117338519'}, {'screen_name': 'CommissionerKnp', 'name': 'Commissioner Kanpur', 'id': '1159797056011026432'}, {'screen_name': 'kanpurnagarpol', 'name': 'POLICE COMMISSIONERATE KANPUR NAGAR', 'id': '712246765731205120'}, {'screen_name': 'JagranNews', 'name': 'Dainik Jagran', 'id': '64639742'}, {'screen_name': 'DainikBhaskar', 'name': 'Dainik Bhaskar', 'id': '67378160'}, {'screen_name': 'abplive', 'name': 'ABP LIVE', 'id': '333888813'}, {'screen_name': 'kanpurtak', 'name': 'Newslive 24x7', 'id': '1251843998307753992'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': '3437532637'}, {'screen_name': 'RakeshSachan_', 'name': 'राकेश सचान', 'id': '1056801118758481921'}, {'screen_name': 'BJP4Abhijeet', 'name': 'MLA Abhijeet Singh Sanga', 'id': '754624167622959104'}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': '2541363451'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
236,1630574981833965568,1630565142541873152,1677594344000.0,2023-02-28 15:25:44,+0100,,@Maheshverma76 @DMKanpur @CommissionerKnp @kanpurnagarpol @JagranNews @DainikBhaskar @abplive @kanpurtak @PMOIndia @myogiadityanath @RakeshSachan_ @BJP4Abhijeet @HMOIndia @hm गुम करने वाले लोगों पर कार्रवाई अवश्य होनी चाहिए,hi,[],[],1488777888052965380,1488777888052965380,DileepK94359981,Dileep Kumar,2,15,https://twitter.com/DileepK94359981/status/1630574981833965568,[],[],0,,False,8,0,3,,@hm,,,,,,,"[{'screen_name': 'Maheshverma76', 'name': 'Mahesh verma', 'id': '1010899766253780992'}, {'screen_name': 'DMKanpur', 'name': 'DM Kanpur Nagar', 'id': '117338519'}, {'screen_name': 'CommissionerKnp', 'name': 'Commissioner Kanpur', 'id': '1159797056011026432'}, {'screen_name': 'kanpurnagarpol', 'name': 'POLICE COMMISSIONERATE KANPUR NAGAR', 'id': '712246765731205120'}, {'screen_name': 'JagranNews', 'name': 'Dainik Jagran', 'id': '64639742'}, {'screen_name': 'DainikBhaskar', 'name': 'Dainik Bhaskar', 'id': '67378160'}, {'screen_name': 'abplive', 'name': 'ABP LIVE', 'id': '333888813'}, {'screen_name': 'kanpurtak', 'name': 'Newslive 24x7', 'id': '1251843998307753992'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': '3437532637'}, {'screen_name': 'RakeshSachan_', 'name': 'राकेश सचान', 'id': '1056801118758481921'}, {'screen_name': 'BJP4Abhijeet', 'name': 'MLA Abhijeet Singh Sanga', 'id': '754624167622959104'}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': '2541363451'}, {'screen_name': 'hm', 'name': 'H&M', 'id': '14399483'}]",,,,
237,1630574781912305664,1630574781912305664,1677594297000.0,2023-02-28 15:24:57,+0100,,"@evridelivery @hm I am so fed up of the complete inability to follow delivery instructions. It’s very clear not to leave with neighbours, and yet it’s abandoned randomly every time. Your ‘help’ function is a misnomer, as it’s always the customer’s fault. 1/2",en,[],[],283249624,283249624,unijen21,Jenny A 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺🇺🇦,2,15,https://twitter.com/unijen21/status/1630574781912305664,[],[],0,,False,0,2,0,,@hm,,,,,,,[],,,,
238,1630569423852429312,1630569423852429312,1677593019000.0,2023-02-28 15:03:39,+0100,,Find your perfect jeans fit @hm  😎  اكتشفوا تشكيلة الجينزات المتوفرة لدي اتش آند ام والتي تناسب أذواقكم 😎  #HM #denim #denimstyle #denimfashion  https://t.co/ly2BfXXWdF,ar,"['hm', 'denim', 'denimstyle', 'denimfashion']",[],901432447,901432447,MercatoMall,Mercato Mall,2,15,https://twitter.com/MercatoMall/status/1630569423852429312,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1630569347541356546/pu/img/H94igA-Uytd6-h2E.jpg,False,1,0,0,,@hm,,,,,,,[],,,,
239,1630566410215886850,1630566410215886850,1677592301000.0,2023-02-28 14:51:41,+0100,,"@hm @hmindia Not worthy. Poor customer service. Their stuff needs more quality for the price. When stitches come out of the cloth, they refuse an exchange—just a brand showoff, nothing else.  Store - EA Mall, Chennai  #hm",en,['hm'],[],165333341,165333341,Vignesh143,vignesh.sivasankar,2,14,https://twitter.com/Vignesh143/status/1630566410215886850,[],[],0,,False,0,1,0,,@hm,,,,,,,[],,,,
240,1630563826666987522,1630563826666987522,1677591685000.0,2023-02-28 14:41:25,+0100,,"33 brands inc @hm @Inditex @Primark sign the Pakistan Accord, after a July 2022 report that 85% of surveyed workers had no access to proper exit stairwells in the case of a fire.   Via @cleanclothes    https://t.co/e52Zw6JQAk",en,[],[],295908406,295908406,bel_jacobs,Bel Jacobs FRSA,2,14,https://twitter.com/bel_jacobs/status/1630563826666987522,['https://cleanclothes.org/news/2023/more-than-30-major-fashion-brands-commit-to-factory-safety-in-pakistan'],[],0,,False,1,0,0,,@hm,,,,,,,[],,,,
241,1630559701728387072,1630559701728387072,1677590701000.0,2023-02-28 14:25:01,+0100,,"@hm are #exhibiting in #Edinburgh!⚡️  Our Edinburgh Careers Fair takes place at Assembly Rooms on Thursday 16th March, between the times of 10am-2pm.📍  Looking for a new job? Don't miss out, secure your FREE ticket via  https://t.co/xarBZ84dPo 🤩  https://t.co/yNp2MfHdvi",en,"['exhibiting', 'edinburgh']",[],1021752005893783552,1021752005893783552,UKCareersFair,The UK Careers Fair,2,14,https://twitter.com/UKCareersFair/status/1630559701728387072,['https://www.ukcareersfair.com/event/edinburgh-careers-fair'],['https://pbs.twimg.com/media/FqDpZ2mXwAc9HUM.png'],1,https://pbs.twimg.com/media/FqDpZ2mXwAc9HUM.png,False,0,0,0,,@hm,,,,,,,[],,,,
